formula,A,B,X,nA,nB,nX,chi_A,chi_B,chi_X,chi_diff,rX,rA,rB,delta_chi_AX,delta_chi_BX,delta_chi_AO,delta_chi_BO,rA_rB_ratio,rB_rX_ratio,rA_rX_ratio,chi_AX_ratio,chi_BX_ratio,HOMO_A,HOMO_B,HOMO_X,LUMO_A,LUMO_B,LUMO_X,EA_A,EA_B,EA_X,IP_A,IP_B,IP_X,rS_A,rS_B,rS_X,rP_A,rP_B,rP_X,rD_A,rD_B,rD_X,t,tau,t_jess,t_sisso_14,t_sisso_82,t_sisso_11,t_sisso_12,t_sisso_88,t_sisso_17,bandgap,bandgap_sigma
CaPtS3,Ca,Pt,S,2.0,4.0,-2.0,1.0,2.28,2.58,0.8920000000000002,184.4,156.0,62.9,-1.58,-0.3000000000000002,-2.44,-1.16,2.480127186009539,0.3411062906724512,0.8459869848156182,0.6475409836065574,0.2586206896551726,-3.766160950000002,-5.356933680000001,-7.00838179000003,-1.9458476867976409,-5.356933863894433,0.8145175879610062,0.1499954621481116,-2.343454411431776,-2.847077729734469,6.309260154585895,9.304231095431794,11.769320157021456,179.84,127.29,74.72999999999999,231.02,171.03,84.92999999999999,67.61,67.08,273.21,0.9733107749022598,4.39260924365165,2.436999983935602,1.148829037455953,0.8391478167458551,1.4065027310384093,1.0670422535770705,1.8921924971876616,0.3348363010188167,1.3177602291107178,0.9103366136550903
CaPtSe3,Ca,Pt,Se,2.0,4.0,-2.0,1.0,2.28,2.55,0.8739999999999999,198.14,156.0,62.9,-1.5499999999999998,-0.27,-2.44,-1.16,2.480127186009539,0.3174523064499849,0.7873220954880388,0.6352459016393442,0.2327586206896551,-3.766160950000002,-5.356933680000001,-6.510488250000024,-1.9458476867976409,-5.356933863894433,-0.2111875472497096,0.1499954621481116,-2.343454411431776,-2.730814399751447,6.309260154585895,9.304231095431794,10.84576444731508,179.84,127.29,79.97,231.02,171.03,95.78,67.61,67.08,23.97,0.959299058689844,4.611051215034797,2.6181234176143584,1.207589803173638,0.927221956784374,1.3736237303109688,1.2260811293213925,2.357148950467918,0.3383465298307342,0.8783918619155884,0.18701927363872528
CaPdS3,Ca,Pd,S,2.0,4.0,-2.0,1.0,2.2,2.58,0.908,184.4,156.0,61.53,-1.58,-0.3799999999999999,-2.44,-1.2399999999999998,2.5353486104339344,0.3336767895878525,0.8459869848156182,0.6475409836065574,0.3064516129032257,-3.766160950000002,-4.050029529999997,-7.00838179000003,-1.9458476867976409,-3.3187316339264146,0.8145175879610062,0.1499954621481116,-0.6164896771706587,-2.847077729734469,6.309260154585895,9.117200058967594,11.769320157021456,179.84,142.19,74.72999999999999,231.02,221.34,84.92999999999999,67.61,58.190000000000005,273.21,0.9787327883272836,4.447333938593113,2.068090249019429,1.1708503404099488,0.8644729901938343,1.3960918392265498,1.1113520597848623,1.3658760549371614,0.3245555769659312,1.3331105709075928,0.5236749053001404
CaPdSe3,Ca,Pd,Se,2.0,4.0,-2.0,1.0,2.2,2.55,0.8899999999999999,198.14,156.0,61.53,-1.5499999999999998,-0.3499999999999996,-2.44,-1.2399999999999998,2.5353486104339344,0.3105380034319168,0.7873220954880388,0.6352459016393442,0.2822580645161288,-3.766160950000002,-4.050029529999997,-6.510488250000024,-1.9458476867976409,-3.3187316339264146,-0.2111875472497096,0.1499954621481116,-0.6164896771706587,-2.730814399751447,6.309260154585895,9.117200058967594,10.84576444731508,179.84,142.19,79.97,231.02,221.34,95.78,67.61,58.190000000000005,23.97,0.9643602506273226,4.670639643127485,2.1703751776413536,1.2296111061276338,0.9521364548647542,1.3641588388782604,1.2688453413295924,1.699702590073989,0.3267210056017381,0.7806586623191833,0.17261403799057007
CaNiS3,Ca,Ni,S,2.0,4.0,-2.0,1.0,1.91,2.58,0.966,184.4,156.0,51.09,-1.58,-0.6700000000000002,-2.44,-1.53,3.0534351145038165,0.2770607375271149,0.8459869848156182,0.6475409836065574,0.4379084967320262,-3.766160950000002,-4.439555410000002,-7.00838179000003,-1.9458476867976409,-4.4395555624023935,0.8145175879610062,0.1499954621481116,-1.3513871613897686,-2.847077729734469,6.309260154585895,7.898771670150475,11.769320157021456,179.84,125.17,74.72999999999999,231.02,156.73999999999998,84.92999999999999,67.61,33.809999999999995,273.21,1.0221230397610463,5.080112860877287,1.5114266187413468,1.3567864178196412,1.078076219984213,1.3192464963714716,1.467136293376767,0.8728312060540337,0.2803299926158634,1.9979619979858398,4.414178371429443
CaNiSe3,Ca,Ni,Se,2.0,4.0,-2.0,1.0,1.91,2.55,0.948,198.14,156.0,51.09,-1.5499999999999998,-0.6399999999999999,-2.44,-1.53,3.0534351145038165,0.2578479862723327,0.7873220954880388,0.6352459016393442,0.4183006535947711,-3.766160950000002,-4.439555410000002,-6.510488250000024,-1.9458476867976409,-4.4395555624023935,-0.2111875472497096,0.1499954621481116,-1.3513871613897686,-2.730814399751447,6.309260154585895,7.898771670150475,10.84576444731508,179.84,125.17,79.97,231.02,156.73999999999998,95.78,67.61,33.809999999999995,23.97,1.004756354694045,5.349050030577815,1.525857899050287,1.415547183537326,1.0200355172939364,1.2941420763096994,1.612851470218037,1.0596181577671304,0.2799124155032774,1.0716538429260254,0.8595232963562012
CaCoS3,Ca,Co,S,2.0,4.0,-2.0,1.0,1.88,2.58,0.972,184.4,156.0,53.52,-1.58,-0.7000000000000002,-2.44,-1.56,2.914798206278027,0.2902386117136659,0.8459869848156182,0.6475409836065574,0.4487179487179488,-3.766160950000002,-4.433222810000001,-7.00838179000003,-1.9458476867976409,0.1435549649279978,0.8145175879610062,0.1499954621481116,-1.3590473276566433,-2.847077729734469,6.309260154585895,7.672566418386976,11.769320157021456,179.84,128.78,74.72999999999999,231.02,161.4,84.92999999999999,67.61,35.82,273.21,1.0116835685664458,4.894677439841564,1.4599517914534987,1.310319785342375,1.024783320226288,1.3367464133267233,1.3811360383398483,0.6253861948706971,0.2903641519598521,1.8503313064575195,2.972092866897583
CaCoSe3,Ca,Co,Se,2.0,4.0,-2.0,1.0,1.88,2.55,0.954,198.14,156.0,53.52,-1.5499999999999998,-0.6699999999999999,-2.44,-1.56,2.914798206278027,0.2701120419905118,0.7873220954880388,0.6352459016393442,0.4294871794871794,-3.766160950000002,-4.433222810000001,-6.510488250000024,-1.9458476867976409,0.1435549649279978,-0.2111875472497096,0.1499954621481116,-1.3590473276566433,-2.730814399751447,6.309260154585895,7.672566418386976,10.84576444731508,179.84,128.78,79.97,231.02,161.4,95.78,67.61,35.82,23.97,0.9950545429563572,5.151403897240666,1.4717652831346169,1.36908055106006,1.0850795971128369,1.3101112299803734,1.5295926705862333,0.8000981499793212,0.2899542379017546,1.0460529327392578,0.5983238220214844
CaCrS3,Ca,Cr,S,2.0,4.0,-2.0,1.0,1.66,2.58,1.016,184.4,156.0,54.9,-1.58,-0.9200000000000002,-2.44,-1.78,2.841530054644809,0.2977223427331887,0.8459869848156182,0.6475409836065574,0.5168539325842697,-3.766160950000002,-4.38888821,-7.00838179000003,-1.9458476867976409,-4.388888360663078,0.8145175879610062,0.1499954621481116,-1.078476583023451,-2.847077729734469,6.309260154585895,7.228119012129165,11.769320157021456,179.84,142.45999999999998,74.72999999999999,231.02,198.93,84.92999999999999,67.61,43.95,273.21,1.0058493716394854,4.800592331582383,1.2601794248034963,1.2848618526468627,0.9955518946876732,1.3467877905435206,1.333226912585768,0.0744521369069144,0.2983026289041246,0.6463091373443604,1.5015184879302979
CaCrSe3,Ca,Cr,Se,2.0,4.0,-2.0,1.0,1.66,2.55,0.998,198.14,156.0,54.9,-1.5499999999999998,-0.8899999999999999,-2.44,-1.78,2.841530054644809,0.2770768143736752,0.7873220954880388,0.6352459016393442,0.4999999999999999,-3.766160950000002,-4.38888821,-6.510488250000024,-1.9458476867976409,-4.388888360663078,-0.2111875472497096,0.1499954621481116,-1.078476583023451,-2.730814399751447,6.309260154585895,7.228119012129165,10.84576444731508,179.84,142.45999999999998,79.97,231.02,198.93,95.78,67.61,43.95,23.97,0.989627830700272,5.050865555626099,1.2573140472011657,1.343622618364548,1.081062756633965,1.3192677058654594,1.4832404207412315,0.2092298911283536,0.2974795455409079,0.6660037040710449,0.579583466053009
CaMnS3,Ca,Mn,S,2.0,4.0,-2.0,1.0,1.55,2.58,1.038,184.4,156.0,53.57,-1.58,-1.03,-2.44,-1.89,2.9120776554041443,0.2905097613882863,0.8459869848156182,0.6475409836065574,0.544973544973545,-3.766160950000002,-4.411136790000002,-7.00838179000003,-1.9458476867976409,-0.936468712147378,0.8145175879610062,0.1499954621481116,-1.152247272554489,-2.847077729734469,6.309260154585895,7.312724883033412,11.769320157021456,179.84,40.830000000000005,74.72999999999999,231.02,205.42,84.92999999999999,67.61,137.51,273.21,1.0114710032076684,4.891131692482511,1.20183618883445,1.3093859912694792,1.0237114948828037,1.337108920826421,1.3793887952430912,0.0228870360394173,0.2949842027262895,2.4967355728149414,0.2026720643043518
CaMnSe3,Ca,Mn,Se,2.0,4.0,-2.0,1.0,1.55,2.55,1.02,198.14,156.0,53.57,-1.5499999999999998,-0.9999999999999998,-2.44,-1.89,2.9120776554041443,0.2703643888159887,0.7873220954880388,0.6352459016393442,0.529100529100529,-3.766160950000002,-4.411136790000002,-6.510488250000024,-1.9458476867976409,-0.936468712147378,-0.2111875472497096,0.1499954621481116,-1.152247272554489,-2.730814399751447,6.309260154585895,7.312724883033412,10.84576444731508,179.84,40.830000000000005,79.97,231.02,205.42,95.78,67.61,137.51,23.97,0.9948568840347894,5.147618532131568,1.19443985318849,1.368146756987164,1.086397703906436,1.3104418741070236,1.5279018360369068,0.1012558000452081,0.2939983221069671,1.859467625617981,0.07206104695796967
LaSnS3,Sn,La,S,3.0,3.0,-2.0,1.96,1.1,2.58,0.936,184.4,86.0,150.0,-0.6200000000000001,-1.48,-1.48,-2.34,0.5733333333333334,0.8134490238611713,0.4663774403470715,0.4189189189189189,0.6324786324786326,-3.6934392700000016,-2.778124050000001,-7.00838179000003,-3.693439396789498,-2.7781241453682792,0.8145175879610062,-1.0130803347838755,-0.2216918666232401,-2.847077729734469,6.875250052003975,5.8114999284947535,11.769320157021456,106.59,205.43,74.72999999999999,135.54,267.61,84.92999999999999,46.940000000000005,119.73,273.21,0.5717767801043604,-10.86259028657229,0.3787133640318691,2.548122700389586,0.9729406056801856,2.103293191366461,2.401347072530051,1.3030031924669894,-17.829041947886967,1.6631683111190796,0.1836254745721817
LaSnSe3,Sn,La,Se,3.0,3.0,-2.0,1.96,1.1,2.55,0.918,198.14,86.0,150.0,-0.5899999999999999,-1.4499999999999995,-1.48,-2.34,0.5733333333333334,0.7570404764308065,0.4340365398203291,0.3986486486486486,0.6196581196581196,-3.6934392700000016,-2.778124050000001,-6.510488250000024,-3.693439396789498,-2.7781241453682792,-0.2111875472497096,-1.0130803347838755,-0.2216918666232401,-2.730814399751447,6.875250052003975,5.8114999284947535,10.84576444731508,106.59,205.43,79.97,135.54,267.61,95.78,46.940000000000005,119.73,23.97,0.5771179034697711,-10.77099028657229,0.3712809774139636,2.422638337303072,0.924082133391694,2.005217053108137,2.5047059669601515,1.2707695892059756,-21.19027402409756,0.8978058695793152,0.1512412130832672
PrSnS3,Sn,Pr,S,3.0,3.0,-2.0,1.96,1.13,2.58,0.9300000000000002,184.4,86.0,99.3,-0.6200000000000001,-1.4500000000000002,-1.48,-2.31,0.866062437059416,0.5385032537960954,0.4663774403470715,0.4189189189189189,0.6277056277056278,-3.6934392700000016,-2.320982129999998,-7.00838179000003,-3.693439396789498,-2.320982209675374,0.8145175879610062,-1.0130803347838755,0.1152585549847216,-2.847077729734469,6.875250052003975,5.700078313684422,11.769320157021456,106.59,201.97,74.72999999999999,135.54,271.35,84.92999999999999,46.940000000000005,117.98,273.21,0.6739589540602683,-25.21127974568458,0.4497875181757299,1.5857414372143053,1.2463704992402456,0.7456256507948634,2.538891025510104,0.0319205237707473,-0.4783100407318372,1.8336923122406006,0.15319083631038666
PrSnSe3,Sn,Pr,Se,3.0,3.0,-2.0,1.96,1.13,2.55,0.912,198.14,86.0,99.3,-0.5899999999999999,-1.42,-1.48,-2.31,0.866062437059416,0.5011607953971939,0.4340365398203291,0.3986486486486486,0.6147186147186147,-3.6934392700000016,-2.320982129999998,-6.510488250000024,-3.693439396789498,-2.320982209675374,-0.2111875472497096,-1.0130803347838755,0.1152585549847216,-2.730814399751447,6.875250052003975,5.700078313684422,10.84576444731508,106.59,201.97,79.97,135.54,271.35,95.78,46.940000000000005,117.98,23.97,0.6754902733793912,-25.07291116562416,0.4380594278591416,1.4983892521907172,1.2221915820714508,0.7087955301317458,2.661316008971668,0.058251773916782,-0.4858118427520119,1.1053295135498047,0.1406463384628296
CeSnS3,Sn,Ce,S,2.0,4.0,-2.0,1.96,1.12,2.58,0.932,184.4,86.0,86.8,-0.6200000000000001,-1.46,-1.48,-2.32,0.9907834101382488,0.4707158351409978,0.4663774403470715,0.4189189189189189,0.6293103448275862,-3.6934392700000016,-2.5303330600000007,-7.00838179000003,-3.693439396789498,-2.5303331468620374,0.8145175879610062,-1.0130803347838755,0.0869328039854952,-2.847077729734469,6.875250052003975,5.700526061695872,11.769320157021456,106.59,204.28,74.72999999999999,135.54,257.54,84.92999999999999,46.940000000000005,118.68,273.21,0.7050226964118662,-215.88326363124585,0.4693190700290765,1.315627650519288,1.368010968787946,0.6411896142109728,2.605642556239829,0.4496275126775616,-0.0210410988364432,1.735311508178711,0.1433609575033188
CeSnSe3,Sn,Ce,Se,2.0,4.0,-2.0,1.96,1.12,2.55,0.914,198.14,86.0,86.8,-0.5899999999999999,-1.4299999999999995,-1.48,-2.32,0.9907834101382488,0.43807408902796,0.4340365398203291,0.3986486486486486,0.6163793103448275,-3.6934392700000016,-2.5303330600000007,-6.510488250000024,-3.693439396789498,-2.5303331468620374,-0.2111875472497096,-1.0130803347838755,0.0869328039854952,-2.730814399751447,6.875250052003975,5.700526061695872,10.84576444731508,106.59,204.28,79.97,135.54,257.54,95.78,46.940000000000005,118.68,23.97,0.7051232782830283,-215.72496870037028,0.456044577260352,1.237676890067427,1.3462826839868938,0.6550528915124463,2.732768251987256,0.4758540735440137,-0.0212412997967987,0.7351042032241821,0.12455461174249649
NdSnS3,Sn,Nd,S,3.0,3.0,-2.0,1.96,1.14,2.58,0.9280000000000002,184.4,86.0,158.7,-0.6200000000000001,-1.4400000000000002,-1.48,-2.3,0.5419029615626969,0.8606290672451192,0.4663774403470715,0.4189189189189189,0.6260869565217393,-3.6934392700000016,-2.1210724900000018,-7.00838179000003,-3.693439396789498,-2.121072562812813,0.8145175879610062,-1.0130803347838755,0.3586248253414548,-2.847077729734469,6.875250052003975,5.776794692320843,11.769320157021456,106.59,200.25,74.72999999999999,135.54,272.22,84.92999999999999,46.940000000000005,117.44,273.21,0.5572782141267797,-10.491548569106053,0.3728785347901593,2.6988631205935896,0.9563498087258412,2.337810497887044,2.392146782477892,1.509587108492063,-117.28174006353926,1.3446881771087646,0.1624104380607605
NdSnSe3,Sn,Nd,Se,3.0,3.0,-2.0,1.96,1.14,2.55,0.91,198.14,86.0,158.7,-0.5899999999999999,-1.41,-1.48,-2.3,0.5419029615626969,0.8009488240637933,0.4340365398203291,0.3986486486486486,0.6130434782608696,-3.6934392700000016,-2.1210724900000018,-6.510488250000024,-3.693439396789498,-2.121072562812813,-0.2111875472497096,-1.0130803347838755,0.3586248253414548,-2.730814399751447,6.875250052003975,5.776794692320843,10.84576444731508,106.59,200.25,79.97,135.54,272.22,95.78,46.940000000000005,117.44,23.97,0.5630473795369525,-10.404970119200572,0.3661372886868144,2.5668353660051526,0.9004319056958073,2.2269032834239093,2.4922339811570304,1.4769639693316885,-4146.338910185577,0.8502151370048523,0.1826351135969162
GdSnS3,Sn,Gd,S,3.0,3.0,-2.0,1.96,1.2,2.58,0.916,184.4,86.0,104.0,-0.6200000000000001,-1.38,-1.48,-2.24,0.8269230769230769,0.5639913232104121,0.4663774403470715,0.4189189189189189,0.6160714285714286,-3.6934392700000016,-2.8746634,-7.00838179000003,-3.693439396789498,-1.3761398572405408,0.8145175879610062,-1.0130803347838755,1.325343534503421,-2.847077729734469,6.875250052003975,6.0569064659121885,11.769320157021456,106.59,30.32,74.72999999999999,135.54,202.1,84.92999999999999,46.940000000000005,111.28,273.21,0.662975573047497,-20.280607563388035,0.4508130022759322,1.6829629041331846,1.206983647888472,0.9056183119693804,2.518133766834175,0.1268720623709349,-0.744193266144169,1.7917304039001465,0.19099080562591553
GdSnSe3,Sn,Gd,Se,3.0,3.0,-2.0,1.96,1.2,2.55,0.8979999999999999,198.14,86.0,104.0,-0.5899999999999999,-1.35,-1.48,-2.24,0.8269230769230769,0.5248813969920259,0.4340365398203291,0.3986486486486486,0.6026785714285713,-3.6934392700000016,-2.8746634,-6.510488250000024,-3.693439396789498,-1.3761398572405408,-0.2111875472497096,-1.0130803347838755,1.325343534503421,-2.730814399751447,6.875250052003975,6.0569064659121885,10.84576444731508,106.59,30.32,79.97,135.54,202.1,95.78,46.940000000000005,111.28,23.97,0.6649825475407629,-20.148492178772653,0.4398603277426788,1.5920757834706267,1.1815522013378723,0.8649884296825008,2.638791282476254,0.1012505894269124,-0.7592565171386859,0.724921464920044,0.1693490594625473
YSnS3,Sn,Y,S,3.0,3.0,-2.0,1.96,1.22,2.58,0.912,184.4,86.0,101.0,-0.6200000000000001,-1.36,-1.48,-2.22,0.8514851485148515,0.5477223427331886,0.4663774403470715,0.4189189189189189,0.6126126126126127,-3.6934392700000016,-2.518776380000004,-7.00838179000003,-3.693439396789498,-2.5187764664653174,0.8145175879610062,-1.0130803347838755,0.1564045493718278,-2.847077729734469,6.875250052003975,6.250735714575128,11.769320157021456,106.59,178.5,74.72999999999999,135.54,235.81,84.92999999999999,46.940000000000005,94.26,273.21,0.6699444823647447,-23.06282043521657,0.4581238004405975,1.6211545608786246,1.2317462867439315,0.8256309698928848,2.5311351686570647,0.0376881831119766,-0.5747092127477021,1.6266276836395264,0.15846529603004456
YSnSe3,Sn,Y,Se,3.0,3.0,-2.0,1.96,1.22,2.55,0.894,198.14,86.0,101.0,-0.5899999999999999,-1.3299999999999998,-1.48,-2.22,0.8514851485148515,0.5097405874634098,0.4340365398203291,0.3986486486486486,0.5990990990990991,-3.6934392700000016,-2.518776380000004,-6.510488250000024,-3.693439396789498,-2.5187764664653174,-0.2111875472497096,-1.0130803347838755,0.1564045493718278,-2.730814399751447,6.875250052003975,6.250735714575128,10.84576444731508,106.59,178.5,79.97,135.54,235.81,95.78,46.940000000000005,94.26,23.97,0.6716514906530925,-22.92678083125617,0.4469259919007419,1.532523782113281,1.207135944541339,0.788207496538077,2.6529208552477512,0.0123941249639569,-0.585373862056395,1.1599657535552979,0.16236251592636108
DySnS3,Sn,Dy,S,3.0,3.0,-2.0,1.96,1.22,2.58,0.912,184.4,86.0,103.0,-0.6200000000000001,-1.36,-1.48,-2.22,0.8349514563106796,0.5585683297180043,0.4663774403470715,0.4189189189189189,0.6126126126126127,-3.6934392700000016,-3.164901719999999,-7.00838179000003,-3.693439396789498,-1.1732693202763391,0.8145175879610062,-1.0130803347838755,0.4711191951556382,-2.847077729734469,6.875250052003975,6.187951074411365,11.769320157021456,106.59,28.52,74.72999999999999,135.54,256.01,84.92999999999999,46.940000000000005,111.98,273.21,0.6652823774074396,-21.096120055391435,0.454935743374205,1.662455006236632,1.2150916585871558,0.8837060665340695,2.522372684253504,0.1001505874279591,-0.6874023514467714,1.8749572038650513,0.1938793957233429
DySnSe3,Sn,Dy,Se,3.0,3.0,-2.0,1.96,1.22,2.55,0.894,198.14,86.0,103.0,-0.5899999999999999,-1.3299999999999998,-1.48,-2.22,0.8349514563106796,0.5198344604824872,0.4340365398203291,0.3986486486486486,0.5990990990990991,-3.6934392700000016,-3.164901719999999,-6.510488250000024,-3.693439396789498,-1.1732693202763391,-0.2111875472497096,-1.0130803347838755,0.4711191951556382,-2.730814399751447,6.875250052003975,6.187951074411365,10.84576444731508,106.59,28.52,79.97,135.54,256.01,95.78,46.940000000000005,111.98,23.97,0.6671907648069539,-20.96272199713901,0.4439577645519956,1.5723199995398127,1.189942467553149,0.8443144164526794,2.643406256878452,0.0748263990572719,-0.7011388276170867,0.6649223566055298,0.17492713034152985
HoSnS3,Sn,Ho,S,3.0,3.0,-2.0,1.96,1.23,2.58,0.91,184.4,86.0,104.0,-0.6200000000000001,-1.35,-1.48,-2.21,0.8269230769230769,0.5639913232104121,0.4663774403470715,0.4189189189189189,0.6108597285067874,-3.6934392700000016,-3.2008237100000025,-7.00838179000003,-3.693439396789498,-1.1351101489664033,0.8145175879610062,-1.0130803347838755,0.3636387404670252,-2.847077729734469,6.875250052003975,6.258815168820546,11.769320157021456,106.59,27.71,74.72999999999999,135.54,111.73,84.92999999999999,46.940000000000005,256.24,273.21,0.662975573047497,-20.280607563388035,0.4546592243191593,1.6829629041331846,1.206983647888472,0.9160417120986628,2.518133766834175,0.1331289922008667,-0.7499177393552392,1.7573888301849365,0.18173564970493317
HoSnSe3,Sn,Ho,Se,3.0,3.0,-2.0,1.96,1.23,2.55,0.8919999999999999,198.14,86.0,104.0,-0.5899999999999999,-1.3199999999999998,-1.48,-2.21,0.8269230769230769,0.5248813969920259,0.4340365398203291,0.3986486486486486,0.5972850678733032,-3.6934392700000016,-3.2008237100000025,-6.510488250000024,-3.693439396789498,-1.1351101489664033,-0.2111875472497096,-1.0130803347838755,0.3636387404670252,-2.730814399751447,6.875250052003975,6.258815168820546,10.84576444731508,106.59,27.71,79.97,135.54,111.73,95.78,46.940000000000005,256.24,23.97,0.6649825475407629,-20.148492178772653,0.4438322807833745,1.5920757834706267,1.1815522013378723,0.8757754367930373,2.638791282476254,0.1079254815549664,-0.7656597322538888,0.7927647233009338,0.16436293721199036
ErSnS3,Sn,Er,S,3.0,3.0,-2.0,1.96,1.24,2.58,0.908,184.4,86.0,104.0,-0.6200000000000001,-1.34,-1.48,-2.2,0.8269230769230769,0.5639913232104121,0.4663774403470715,0.4189189189189189,0.6090909090909091,-3.6934392700000016,-3.1956924299999976,-7.00838179000003,-3.693439396789498,-1.116046528311978,0.8145175879610062,-1.0130803347838755,0.3640982624916961,-2.847077729734469,6.875250052003975,6.339470940626883,11.769320157021456,106.59,26.96,74.72999999999999,135.54,255.11,84.92999999999999,46.940000000000005,111.71,273.21,0.662975573047497,-20.280607563388035,0.4559795691996702,1.6829629041331846,1.206983647888472,0.9195793509304192,2.518133766834175,0.1352877718299254,-0.7518997267048699,1.7859346866607666,0.09613674879074097
ErSnSe3,Sn,Er,Se,3.0,3.0,-2.0,1.96,1.24,2.55,0.8899999999999999,198.14,86.0,104.0,-0.5899999999999999,-1.3099999999999998,-1.48,-2.2,0.8269230769230769,0.5248813969920259,0.4340365398203291,0.3986486486486486,0.5954545454545453,-3.6934392700000016,-3.1956924299999976,-6.510488250000024,-3.693439396789498,-1.116046528311978,-0.2111875472497096,-1.0130803347838755,0.3640982624916961,-2.730814399751447,6.875250052003975,6.339470940626883,10.84576444731508,106.59,26.96,79.97,135.54,255.11,95.78,46.940000000000005,111.71,23.97,0.6649825475407629,-20.148492178772653,0.445196692133232,1.5920757834706267,1.1815522013378723,0.8794364816305527,2.638791282476254,0.11022695830933,-0.7678791654745866,1.1001948118209839,0.12916474044322968
TmSnS3,Sn,Tm,S,3.0,3.0,-2.0,1.96,1.25,2.58,0.906,184.4,86.0,100.0,-0.6200000000000001,-1.33,-1.48,-2.19,0.86,0.5422993492407809,0.4663774403470715,0.4189189189189189,0.6073059360730594,-3.6934392700000016,-3.153999099999999,-7.00838179000003,-3.693439396789498,-1.0724057668138651,0.8145175879610062,-1.0130803347838755,0.5222435779285232,-2.847077729734469,6.875250052003975,6.424661898518719,11.769320157021456,106.59,176.24,74.72999999999999,135.54,254.47,84.92999999999999,46.940000000000005,111.95,273.21,0.6723001240045645,-24.26215679450416,0.4637518331504764,1.6003582430406411,1.2402961199804168,0.8069910083325564,2.5356625060178253,0.0119898721730915,-0.5258848437700845,1.8711074590682983,0.09618081897497177
TmSnSe3,Sn,Tm,Se,3.0,3.0,-2.0,1.96,1.25,2.55,0.8879999999999999,198.14,86.0,100.0,-0.5899999999999999,-1.2999999999999998,-1.48,-2.19,0.86,0.5046936509538711,0.4340365398203291,0.3986486486486486,0.593607305936073,-3.6934392700000016,-3.153999099999999,-6.510488250000024,-3.693439396789498,-1.0724057668138651,-0.2111875472497096,-1.0130803347838755,0.5222435779285232,-2.730814399751447,6.875250052003975,6.424661898518719,10.84576444731508,106.59,176.24,79.97,135.54,254.47,95.78,46.940000000000005,111.95,23.97,0.673904296350594,-24.12475679450416,0.4525736701219347,1.512479578241036,1.2159424954756646,0.7709091498701185,2.65782424959138,0.012912603896418,-0.5356386283970915,1.2907053232192993,0.14262783527374268
LuSnS3,Sn,Lu,S,3.0,3.0,-2.0,1.96,1.27,2.58,0.902,184.4,86.0,99.0,-0.6200000000000001,-1.31,-1.48,-2.17,0.8686868686868687,0.5368763557483731,0.4663774403470715,0.4189189189189189,0.6036866359447005,-3.6934392700000016,-1.7533157500000005,-7.00838179000003,-3.693439396789498,-1.7533158101883548,0.8145175879610062,-1.0130803347838755,0.3090144625889975,-2.847077729734469,6.875250052003975,5.26002856955933,11.769320157021456,106.59,162.29,74.72999999999999,135.54,232.06,84.92999999999999,46.940000000000005,97.53,273.21,0.6746723897914542,-25.64993555579525,0.4681783748841668,1.579461920202324,1.2489965403160683,0.7848268660480052,2.5402898483789187,0.0160116535197172,-0.4776480453433259,1.2775083780288696,0.08859144896268845
LuSnSe3,Sn,Lu,Se,3.0,3.0,-2.0,1.96,1.27,2.55,0.884,198.14,86.0,99.0,-0.5899999999999999,-1.2799999999999998,-1.48,-2.17,0.8686868686868687,0.4996467144443323,0.4340365398203291,0.3986486486486486,0.5898617511520736,-3.6934392700000016,-1.7533157500000005,-6.510488250000024,-3.693439396789498,-1.7533158101883548,-0.2111875472497096,-1.0130803347838755,0.3090144625889975,-2.730814399751447,6.875250052003975,5.26002856955933,10.84576444731508,106.59,162.29,79.97,135.54,232.06,95.78,46.940000000000005,97.53,23.97,0.6761722653091677,-25.51114767700737,0.4569802318809794,1.4923353693684571,1.2248912445916675,0.7499605096247841,2.662827648935343,0.0406662947396088,-0.4863978900053345,0.8382757306098938,0.14463530480861664
TlSnS3,Sn,Tl,S,3.0,3.0,-2.0,1.96,1.62,2.58,0.8320000000000001,184.4,86.0,88.45,-0.6200000000000001,-0.96,-1.48,-1.82,0.9723007348784624,0.4796637744034707,0.4663774403470715,0.4189189189189189,0.5274725274725275,-3.6934392700000016,-2.36925177,-7.00838179000003,-3.693439396789498,-2.3692518513323906,0.8145175879610062,-1.0130803347838755,-0.1395649868243635,-2.847077729734469,6.875250052003975,5.166986943295928,11.769320157021456,106.59,109.74,74.72999999999999,135.54,154.46,84.92999999999999,46.940000000000005,59.04,273.21,0.7007592276595129,-110.7560497555776,0.556543294264495,1.3523543279837238,1.35045030620726,0.6167663217089701,2.595759696562812,0.3016356329628021,-0.0739482482606714,1.7064582109451294,0.1593971699476242
