material,exp_label,rA,rB,rX,nA,nB,nX,chiA,chiB,chiX,rB_rX_ratio,rA_rX_ratio,delta_chi_AX,delta_chi_BX,delta_chi_AO,delta_chi_BO,chi_AX_ratio,chi_BX_ratio,log_rA_rB_ratio,HOMO_A,HOMO_B,HOMO_X,LUMO_A,LUMO_B,LUMO_X,EA_A,EA_B,EA_X,IP_A,IP_B,IP_X,rS_A,rS_B,rS_X,rP_A,rP_B,rP_X,rD_A,rD_B,rD_X,rA_rB_ratio,t_sisso_291,t,tau,t_jess,t_sisso_5,t_sisso_219,t_sisso_55,t_sisso_14,t_sisso_37,t_sisso_124,t_sisso_58,t_sisso_39,t_sisso_212,t_sisso_223,t_sisso_51,t_sisso_46,t_sisso_181,t_sisso_23,t_sisso_177,t_sisso_33,t_sisso_10,p_t_sisso_5,p_t_sisso_219,p_t_sisso_55,p_t_sisso_14,p_t_sisso_124,p_t_sisso_39,p_t_sisso_23,p_t_sisso_177,p_t_sisso_33,p_t_sisso_10
KCaI3,0.0,164.19,99.98,219.49,1.0,2.0,-1.0,0.82,1.0,2.66,0.4545454545454545,0.7454545454545454,-1.8400000000000003,-1.66,-2.62,-2.44,0.7022900763358779,0.680327868852459,0.494696241836107,-2.318921259999999,-3.766160950000002,-7.083940510000032,-0.7664318763103054,-1.9458476867976409,0.2908709899851069,-0.6361622968393374,0.1499954621481116,-3.4344351648747526,4.31357484707873,6.309260154585895,11.131355946143175,220.49,179.84,90.24,302.81,231.02,107.49,207.8,67.61,41.190000000000005,1.6422284456891378,0.18463339694397307,0.8492297029862916,4.505922235108073,0.8766443655217638,0.8258998481471516,0.2265915732935731,0.8258998481471513,-0.8443571505602301,0.9311586259560787,0.2265915732935731,0.8258998481471513,0.9311586259560787,0.2265915732935731,0.2265915732935731,0.8258998481471513,0.8258998481471513,-1.4765148984227254,0.692450086708523,-0.8265469934709174,0.583492195568591,-0.007420292599615934,0.5021545479047225,0.20356145619657004,0.5099293589685526,0.5744490541753816,0.20356145619657004,0.18311799908869564,0.7594520315293485,0.705859651786203,0.618697494616432,0.4455485077185344
TlZnCl3,0.0,169.89,74.34,180.61,1.0,2.0,-1.0,1.62,1.65,3.16,0.4088397790055249,0.9392265193370164,-1.54,-1.5100000000000002,-1.82,-1.79,0.8461538461538461,0.8435754189944136,0.831733343846092,-2.36925177,-5.977182470000003,-8.594666479999974,-2.3692518513323906,-1.1074028380152596,0.0197235606770763,-0.1395649868243635,0.922398193658712,-3.935229981089612,5.166986943295928,9.889346728482574,13.876021229339663,109.74,110.68,67.85000000000001,154.46,166.61,75.67,59.04,29.97,224.95,2.2853107344632764,0.27191022772433426,0.9721182628489603,4.194552604759856,0.9750895871368328,0.9424245190593097,0.18257133544437673,0.9424245190593099,-0.9028052652840177,0.8544089265379549,0.18257133544437673,0.9424245190593099,0.8544089265379549,0.18257133544437673,0.18257133544437673,0.9424245190593099,0.9424245190593099,-1.4987581051480925,0.6644679430090448,-0.8986502206857934,0.5890554654256333,-0.022885921822896824,0.13352212804652666,0.04151752363014795,0.12208654077343863,0.11001677548195272,0.04151752363014795,0.048551541472298336,0.9224909408400693,0.39980508403113424,0.33846891996776335,0.40374090755858666
BaUSe3,1.0,161.04,88.69,198.14,2.0,4.0,-2.0,0.89,1.38,2.55,0.4494949494949495,0.8131313131313131,-1.6599999999999997,-1.17,-2.55,-2.06,0.6509803921568627,0.5679611650485437,0.5927679952523233,-3.22934977,-1.99527278,-6.510488250000024,-2.0224315294266337,-1.9952728484943232,-0.2111875472497096,0.1815487042226235,0.546861732757815,-2.730814399751447,5.363406047114364,5.590257855882314,10.84576444731508,219.67,187.98,79.97,266.14000000000004,241.76,95.78,131.01,131.23,23.97,1.8157627691960763,0.21816785797425145,0.8854696281239056,4.322072423315156,1.014899259370708,0.8682710875980848,0.24951676535209558,0.8682710875980845,-0.8141416332659754,0.9885992003846038,0.24951676535209558,0.8682710875980845,0.9885992003846038,0.24951676535209558,0.24951676535209558,0.8682710875980845,0.8682710875980845,-1.347716813820666,0.6733840584228581,-0.8235035873944186,0.581904189793688,0.04005591952621478,0.33784032495763167,0.38854028683794956,0.33400169070502145,0.8237599282137461,0.38854028683794956,0.4038760103188985,0.8862911571586399,0.7170024212751526,0.6931875747746834,0.5758677094719405
RbMgCl3,0.0,172.2,72.45,180.61,1.0,2.0,-1.0,0.82,1.31,3.16,0.3977900552486187,0.9502762430939226,-2.3400000000000003,-1.85,-2.62,-2.13,0.8931297709923665,0.8685446009389672,0.8708283577973978,-2.23129531,-4.705333049999998,-8.594666479999974,-0.6626547127478113,-1.3065628048520797,0.0197235606770763,-0.5654554674099543,0.500356888176296,-3.935229981089612,4.153592876586776,7.971349299642951,13.876021229339663,231.42,135.17999999999998,67.85000000000001,324.0,191.16,75.67,240.1,561.2099999999999,224.95,2.3768115942028984,0.2751059383209187,0.9858332881231117,4.238238864544149,1.013738451550075,0.962981455209241,0.14533715040012146,0.962981455209241,-0.9250041259936184,0.8264755244481843,0.14533715040012146,0.962981455209241,0.8264755244481843,0.14533715040012146,0.14533715040012146,0.962981455209241,0.962981455209241,-1.5374719341736958,0.6774928422633737,-0.9233364783567771,0.592897400024446,-0.03048784039460592,0.09951307604937266,0.009579315305482177,0.08877231680624703,0.04771104196111542,0.009579315305482177,0.028903497233888475,0.8651077283531677,0.3051660726787632,0.1880393300084194,0.38370014044502043
NaCrF3,1.0,139.25,80.17,133.15,1.0,2.0,-1.0,0.93,1.66,3.98,0.6015037593984962,1.045112781954887,-3.05,-2.3200000000000003,-2.51,-1.78,1.2151394422310755,1.303370786516854,0.5524472984568101,-2.7445312200000007,-4.38888821,-11.111416699999976,-2.7445313142150973,-4.388888360663078,1.136681619020348,-0.7570217149871556,-1.078476583023451,-4.336301480858267,5.147636303709317,7.228119012129165,19.391595983680425,175.88,142.45999999999998,40.44,260.21000000000004,198.93,37.4,845.6800000000001,43.95,143.19,1.7369340152176624,0.29264343557173034,0.9029456796908554,3.8067728568540122,0.8418210082156982,0.5541373552743012,0.33644627379719183,0.5541373552743012,-0.7859949533015045,1.2672457196864773,0.33644627379719183,0.5541373552743012,1.2672457196864773,0.33644627379719183,0.33644627379719183,0.5541373552743012,0.5541373552743012,-0.5252104805201849,0.5894537765149135,-0.7496789626945544,0.5619408421872556,0.43591891331680344,0.9873702556630953,0.9493023094991843,0.9906782380875657,0.9369835846037975,0.9493023094991843,0.993255847540295,0.9975624514960909,0.8998995009372747,0.9931883537886916,0.9849007987441486
NaCrCl3,0.0,139.25,80.17,180.61,1.0,2.0,-1.0,0.93,1.66,3.16,0.4419889502762431,0.7679558011049723,-2.23,-1.5000000000000002,-2.51,-1.78,0.8884462151394423,0.8426966292134832,0.5524472984568101,-2.7445312200000007,-4.38888821,-8.594666479999974,-2.7445313142150973,-4.388888360663078,0.0197235606770763,-0.7570217149871556,-1.078476583023451,-3.935229981089612,5.147636303709317,7.228119012129165,13.876021229339663,175.88,142.45999999999998,67.85000000000001,260.21000000000004,198.93,75.67,845.6800000000001,43.95,224.95,1.7369340152176624,0.19909260051107602,0.8673047962347317,4.398764873817964,0.914390347456612,0.8674964717680897,0.234566088612097,0.8674964717680897,-0.8758723128338014,0.9093470287404731,0.234566088612097,0.8674964717680897,0.9093470287404731,0.234566088612097,0.234566088612097,0.8674964717680897,0.8674964717680897,-1.4442060653316269,0.681630631717856,-0.8219217895709258,0.5823768812566368,-0.01889157091028789,0.3406376433957938,0.2600790847121965,0.33698260950509323,0.2706487598952535,0.2600790847121965,0.12833984694914669,0.8405153641527995,0.7226830993762925,0.6718276805313325,0.4144211378914299
NaCdCl3,0.0,139.25,95.14,180.61,1.0,2.0,-1.0,0.93,1.69,3.16,0.5248618784530387,0.7679558011049723,-2.23,-1.4700000000000002,-2.51,-1.75,0.8884462151394423,0.8400000000000001,0.3805970415301508,-2.7445312200000007,-5.657022910000005,-8.594666479999974,-2.7445313142150973,-1.1571185497219154,0.0197235606770763,-0.7570217149871556,0.9482623915387752,-3.935229981089612,5.147636303709317,9.27193000127873,13.876021229339663,175.88,123.55,67.85000000000001,260.21000000000004,179.66,75.67,845.6800000000001,51.92,224.95,1.4636325415177633,0.17002848929140213,0.8202202892550982,4.740708334575925,0.8675257280586555,0.9841758886872063,0.20826744617795584,0.9841758886872063,-0.9497081910731271,0.7902329904931896,0.20826744617795584,0.9841758886872063,0.7902329904931896,0.20826744617795584,0.20826744617795584,0.9841758886872063,0.9841758886872063,-1.8411437405892983,0.7448846397349489,-0.9821887881181008,0.59652015789966,-0.2696419815229869,0.07272735433425992,0.10896708837226443,0.0632369754902421,0.018059799439997193,0.10896708837226443,0.014570195147393014,0.21518717733571976,0.14845137667400649,0.09896487150078713,0.05140439663404106
NaVF3,1.0,139.25,79.35,133.15,1.0,2.0,-1.0,0.93,1.63,3.98,0.5939849624060151,1.045112781954887,-3.05,-2.35,-2.51,-1.81,1.2151394422310755,1.298342541436464,0.5650260806636702,-2.7445312200000007,-4.348428499999998,-11.111416699999976,-2.7445313142150973,-4.348428649274164,1.136681619020348,-0.7570217149871556,-0.78074486180114,-4.336301480858267,5.147636303709317,7.169663669121636,19.391595983680425,175.88,148.18,40.44,260.21000000000004,205.66,37.4,845.6800000000001,47.59,143.19,1.754883427851292,0.2946373552400023,0.9064299877254272,3.798342818322534,0.8483422475609427,0.5265209790824785,0.3397940697668109,0.5265209790824787,-0.7805277594645091,1.28725245466598,0.3397940697668109,0.5265209790824787,1.28725245466598,0.3397940697668109,0.3397940697668109,0.5265209790824787,0.5265209790824787,-0.5090960148829108,0.5838310712091666,-0.7435021669509245,0.5612429074052625,0.4542473367412433,0.9918445578890532,0.9552418563432573,0.9941394776982332,0.9490107306338834,0.9552418563432573,0.9954106835902707,0.9981250386783045,0.9086331908811616,0.9941032087532444,0.9871787165336907
BaVSe3,0.0,161.04,58.44,198.14,2.0,4.0,-2.0,0.89,1.63,2.55,0.2929292929292929,0.8131313131313131,-1.6599999999999997,-0.92,-2.55,-1.81,0.6509803921568627,0.5082872928176796,1.0209613544380438,-3.22934977,-4.348428499999998,-6.510488250000024,-2.0224315294266337,-4.348428649274164,-0.2111875472497096,0.1815487042226235,-0.78074486180114,-2.730814399751447,5.363406047114364,7.169663669121636,10.84576444731508,219.67,148.18,79.97,266.14000000000004,205.66,95.78,131.01,47.59,23.97,2.75564681724846,0.22002032788605316,0.989863798560994,4.8275517240843975,1.2677513935022855,1.7121245293972667,0.22651848526939433,1.2964644467838053,-1.1202557027148208,0.6584693771474518,0.22651848526939433,1.2964644467838053,0.6584693771474518,0.22651848526939433,0.22651848526939433,1.2964644467838053,1.2964644467838053,-2.4122982104245922,0.8989326910263977,-1.2128111448583212,0.6403710858377036,-0.2077880837160156,6.347638184040557e-07,0.20308718486967392,0.0003138425281773677,2.0000251217720574e-05,0.20308718486967392,0.0011601149515903934,0.00023429454356971194,0.00709696226369088,1.3752837529966902e-05,0.0893258059076919
PbNaF3,0.0,149.22,102.87,133.15,2.0,1.0,-1.0,2.33,0.93,3.98,0.7669172932330827,1.1203007518796992,-1.65,-3.05,-1.11,-2.51,1.4864864864864862,1.2151394422310755,0.3789734926611878,-3.496077730000001,-2.7445312200000007,-11.111416699999976,-3.4960778500144083,-2.7445313142150973,1.136681619020348,-0.8830451593257576,-0.7570217149871556,-4.336301480858267,6.576348032711487,5.147636303709317,19.391595983680425,103.96,175.88,40.44,140.49,260.21000000000004,37.4,56.76,845.6800000000001,143.19,1.4505686789151355,0.27198471469881186,0.8459717174754587,5.094037855837517,1.0348816623614274,0.8691017522661002,0.23903569137259584,0.8691017522661002,-0.9520930014136079,0.8394303035404893,0.23903569137259584,0.8691017522661002,0.8394303035404893,0.23903569137259584,0.23903569137259584,0.8691017522661002,0.8691017522661002,-1.5661870597380387,0.6701700568299973,-1.0312828125434854,0.5772452596562694,-0.29791356163894667,0.3348529871396339,0.2957164692615428,0.33081953726364594,0.016424557881339254,0.2957164692615428,0.03681208725726734,0.9007859797603914,0.07852444062757014,0.8567620971807605,0.03990587791362032
KTmI3,0.0,164.19,102.92,219.49,1.0,2.0,-1.0,0.82,1.25,2.66,0.4681818181818181,0.7454545454545454,-1.8400000000000003,-1.41,-2.62,-2.19,0.7022900763358779,0.6438356164383562,0.4651374395945626,-2.318921259999999,-3.153999099999999,-7.083940510000032,-0.7664318763103054,-1.0724057668138651,0.2908709899851069,-0.6361622968393374,0.5222435779285232,-3.4344351648747526,4.31357484707873,6.424661898518719,11.131355946143175,220.49,176.24,90.24,302.81,254.47,107.49,207.8,111.95,41.190000000000005,1.5953167508744655,0.18013556985830523,0.8414857269099302,4.548194271519774,0.9178850319842603,0.8024298030801179,0.2237569719038434,0.8024298030801178,-0.8435838465982615,0.9657407252416349,0.2237569719038434,0.8024298030801178,0.9657407252416349,0.2237569719038434,0.2237569719038434,0.8024298030801178,0.8024298030801178,-1.4802396846130956,0.7015146259315319,-0.842799007416781,0.5853082669124077,-0.011266753692261069,0.59513371998425,0.18575602508780298,0.6088501661660347,0.5821916041000071,0.18575602508780298,0.3037823150469852,0.6730758045273704,0.6420158458230664,0.5265414266966474,0.43504629698757924
KMgF3,1.0,164.19,72.45,133.15,1.0,2.0,-1.0,0.82,1.31,3.98,0.5413533834586466,1.2330827067669172,-3.16,-2.67,-2.62,-2.13,1.2061068702290076,1.2535211267605637,0.8232003088081431,-2.318921259999999,-4.705333049999998,-11.111416699999976,-0.7664318763103054,-1.3065628048520797,1.136681619020348,-0.6361622968393374,0.500356888176296,-4.336301480858267,4.31357484707873,7.971349299642951,19.391595983680425,220.49,135.17999999999998,40.44,302.81,191.16,37.4,207.8,561.2099999999999,143.19,2.266252587991718,0.3822580094961566,1.0226248051427538,3.607866936854195,0.9839441688044781,0.1813894387079107,0.3865236221523365,0.18138943870791113,-0.6107711763692589,1.0963500968559543,0.3865236221523365,0.18138943870791113,1.0963500968559543,0.3865236221523365,0.3865236221523365,0.18138943870791113,0.18138943870791113,-0.35951996515455453,0.3385744860935982,-0.6471088261613502,0.5290235139429713,0.9188926343391656,0.9999667374387418,0.992519130340951,0.9999821361695224,0.9999454792524576,0.992519130340951,0.8438630384145883,0.9999999747248349,0.9778949877721018,0.9999923775401031,0.9997780513720466
BaNaCl3,0.0,161.04,102.87,180.61,2.0,1.0,-1.0,0.89,0.93,3.16,0.56353591160221,0.8895027624309393,-2.27,-2.23,-2.55,-2.51,0.8901960784313726,0.8884462151394423,0.456431551700192,-3.22934977,-2.7445312200000007,-8.594666479999974,-2.0224315294266337,-2.7445313142150973,0.0197235606770763,0.1815487042226235,-0.7570217149871556,-3.935229981089612,5.363406047114364,5.147636303709317,13.876021229339663,219.67,175.88,67.85000000000001,266.14000000000004,260.21000000000004,75.67,131.01,845.6800000000001,224.95,1.5654709827938174,0.22285770526378826,0.852206999916399,4.741509158946377,0.8538854872810457,0.8563549595487816,0.2648766165266495,0.8563549595487815,-0.8942673141814838,0.9133927154275189,0.2648766165266495,0.8563549595487815,0.9133927154275189,0.2648766165266495,0.2648766165266495,0.8563549595487815,0.8563549595487815,-1.536933127701103,0.704655292155298,-0.8760906445541581,0.5851564388024846,-0.13786415167275662,0.38200703915514117,0.5368122049188773,0.3811775468580237,0.14899116094389506,0.5368122049188773,0.13731973105921014,0.6397988618408731,0.4970664772203934,0.5343980896775015,0.16489899022010565
CsBaCl3,0.0,188.28,134.51,180.61,1.0,2.0,-1.0,0.79,0.89,3.16,0.7458563535911602,1.0386740331491713,-2.37,-2.27,-2.65,-2.55,0.8943396226415095,0.8901960784313726,0.3311671843915196,-2.0859241200000014,-3.22934977,-8.594666479999974,-0.4792429764515966,-2.0224315294266337,0.0197235606770763,-0.5452966317296846,0.1815487042226235,-3.935229981089612,3.8635765556284616,5.363406047114364,13.876021229339663,253.57,219.67,67.85000000000001,319.04,266.14000000000004,75.67,202.25,131.01,224.95,1.3997472306891683,0.22954418096502938,0.8277649072590321,4.505026664920714,0.8316178567068339,1.0786525699620009,0.20516825329173327,1.0786525699620009,-1.0786281297196205,0.7773604818668196,0.20516825329173327,1.0786525699620009,0.7773604818668196,0.20516825329173327,0.20516825329173327,1.0786525699620009,1.0786525699620009,-2.10665648068935,0.7663440961069345,-1.2481325972657193,0.5998052212405263,-0.6473141621870979,0.016727614996141688,0.09740246605394211,0.013025652455412507,0.00010413533984299777,0.09740246605394211,0.011400623364776756,0.09257828437710058,0.004456625123066162,0.052911271663229155,0.0018350358308067223
CsVI3,0.0,188.28,79.35,219.49,1.0,2.0,-1.0,0.79,1.63,2.66,0.359090909090909,0.8545454545454544,-1.87,-1.0300000000000002,-2.65,-1.81,0.7056603773584906,0.5690607734806631,0.8669941103629276,-2.0859241200000014,-4.348428499999998,-7.083940510000032,-0.4792429764515966,-4.348428649274164,0.2908709899851069,-0.5452966317296846,-0.78074486180114,-3.4344351648747526,3.8635765556284616,7.169663669121636,11.131355946143175,253.57,148.18,90.24,319.04,205.66,107.49,202.25,47.59,41.190000000000005,2.372778827977316,0.2410025625154817,0.9648563059854989,4.512175026627434,1.1964642384572697,1.1224068239512928,0.07476915918029416,1.0975095123163463,-0.9479898758143902,0.8057855058507081,0.07476915918029416,1.0975095123163463,0.8057855058507081,0.07476915918029416,0.07476915918029416,1.0975095123163463,1.0975095123163463,-1.7874415364388374,0.7351741808953296,-0.9988426403887947,0.6049816938057021,-0.1028651327613831,0.008316845560689312,0.000581170761358132,0.009445007747042116,0.019336423866521374,0.000581170761358132,0.019572697534295493,0.30031062739982367,0.11985266684877838,0.018900940848749652,0.22138851830744144
BaTaS3,0.0,161.04,68.04,184.4,2.0,4.0,-2.0,0.89,1.5,2.58,0.3695652173913044,0.875,-1.69,-1.08,-2.55,-1.94,0.6627450980392157,0.5567010309278351,0.8618966598083562,-3.22934977,-3.5963150900000027,-7.00838179000003,-2.0224315294266337,-3.5963152134553904,0.8145175879610062,0.1815487042226235,-0.2825051047029557,-2.847077729734469,5.363406047114364,7.686524689847838,11.769320157021456,219.67,146.65,74.72999999999999,266.14000000000004,204.33,84.92999999999999,131.01,83.7,273.21,2.3668430335096997,0.24835279945907437,0.9676104491669778,4.204509215596274,1.1519272398833889,1.0669747848083562,0.09780844221169674,1.0669747848083562,-0.9334317057795908,0.8420586340206188,0.09780844221169674,1.0669747848083562,0.8420586340206188,0.09780844221169674,0.09780844221169674,1.0669747848083562,1.0669747848083562,-1.7401495863036764,0.7210055398306836,-0.9772772467577115,0.6018458685918948,-0.10174208492457441,0.020134387880538947,0.001447457679133816,0.015886132362187128,0.034359129960216415,0.001447457679133816,0.03865354370582121,0.45279059064871935,0.1580338152381727,0.03541455128610447,0.22344127538737124
CsMgCl3,0.0,188.28,72.45,180.61,1.0,2.0,-1.0,0.79,1.31,3.16,0.3977900552486187,1.0386740331491713,-2.37,-1.85,-2.65,-2.13,0.8943396226415095,0.8685446009389672,0.959775843813894,-2.0859241200000014,-4.705333049999998,-8.594666479999974,-0.4792429764515966,-1.3065628048520797,0.0197235606770763,-0.5452966317296846,0.500356888176296,-3.935229981089612,3.8635765556284616,7.971349299642951,13.876021229339663,253.57,135.17999999999998,67.85000000000001,319.04,191.16,75.67,202.25,561.2099999999999,224.95,2.598757763975155,0.30320559927333346,1.030764552183143,4.214008378824046,1.0613773658084087,0.877882890985094,0.08874609318530868,0.877882890985094,-0.9294249271432271,0.8658732027226679,0.08874609318530868,0.877882890985094,0.8658732027226679,0.08874609318530868,0.08874609318530868,0.877882890985094,0.877882890985094,-1.6292679577932387,0.6601213585179968,-0.9234849042504187,0.5912798935615813,-0.04987736194454419,0.30410185647539173,0.0010105191011003161,0.2981488542992297,0.040184279527468426,0.0010105191011003161,0.0598524516599595,0.9360137982900382,0.30464671163661466,0.24427828918175418,0.33469359542171456
CuZnCl3,0.0,97.34,74.34,180.61,1.0,2.0,-1.0,1.9,1.65,3.16,0.4088397790055249,0.425414364640884,-1.2600000000000002,-1.5100000000000002,-1.54,-1.79,0.8181818181818183,0.8435754189944136,0.0397403286495141,-4.608164319999999,-5.977182470000003,-8.594666479999974,-0.6024405606807606,-1.1074028380152596,0.0197235606770763,-1.5474569751238811,0.922398193658712,-3.935229981089612,8.147436993683963,9.889346728482574,13.876021229339663,120.22,110.68,67.85000000000001,203.02,166.61,75.67,31.9,29.97,224.95,1.3093892924401398,0.01299190647204451,0.7708994897542613,6.287003827207345,0.7476936050536513,1.126363216176474,0.015733035567556695,1.126363216176474,-1.7683953520456175,0.15220986848630613,0.015733035567556695,1.126363216176474,0.15220986848630613,0.015733035567556695,0.015733035567556695,1.126363216176474,1.126363216176474,-20.630669700139865,0.7136697753626484,-17.195923001528744,0.7066199671782847,-7.6253794542365485,0.007805766209422298,5.703585686316266e-05,0.0057679095768157105,2.8114118181324615e-16,5.703585686316266e-05,6.645316564717057e-08,0.5380144975481089,9.679163368612847e-91,2.0183699792909274e-11,1.6220606268304636e-28
RbMgI3,0.0,172.2,72.45,219.49,1.0,2.0,-1.0,0.82,1.31,2.66,0.3272727272727272,0.7818181818181817,-1.8400000000000003,-1.35,-2.62,-2.13,0.7022900763358779,0.6338028169014085,0.8708283577973978,-2.23129531,-4.705333049999998,-7.083940510000032,-0.6626547127478113,-1.3065628048520797,0.2908709899851069,-0.5654554674099543,0.500356888176296,-3.4344351648747526,4.153592876586776,7.971349299642951,11.131355946143175,231.42,135.17999999999998,90.24,324.0,191.16,107.49,240.1,561.2099999999999,41.190000000000005,2.3768115942028984,0.2155608227550451,0.9487132725822944,4.774884827277068,1.051229024004673,1.3527886045717579,0.010453554053260266,1.1747682526133256,-0.9968015770555472,0.69241781568449,0.010453554053260266,1.1747682526133256,0.69241781568449,0.010453554053260266,0.010453554053260266,1.1747682526133256,1.1747682526133256,-1.9260622401934373,0.7689819808213576,-1.0604334639803314,0.6121107137156261,-0.10031620854277976,0.000203821411898163,4.63987927591323e-05,0.002517784244180663,0.0027398474132233758,4.63987927591323e-05,0.0022319558548241246,0.0828658472714821,0.05347992777930131,0.0044333775190980385,0.22606966044531554
SnZrS3,0.0,115.87,72.07,184.4,2.0,4.0,-2.0,1.96,1.33,2.58,0.3913043478260869,0.6249999999999999,-0.6200000000000001,-1.25,-1.48,-2.11,0.4189189189189189,0.5924170616113744,0.4682660093471947,-3.6934392700000016,-3.6022224400000007,-7.00838179000003,-3.693439396789498,-3.602222563658176,0.8145175879610062,-1.0130803347838755,-0.2714066713124998,-2.847077729734469,6.875250052003975,7.139550537079975,11.769320157021456,106.59,166.94,74.72999999999999,135.54,222.0,84.92999999999999,46.940000000000005,84.44,273.21,1.6077424725960874,0.14492255296433224,0.8278687098885502,5.330474845648817,0.5854150520411899,0.8491253843471946,0.1790094268157199,0.8491253843471948,-0.8093394246868606,0.7905773490624355,0.1790094268157199,0.8491253843471948,0.7905773490624355,0.1790094268157199,0.1790094268157199,0.8491253843471948,0.8491253843471948,-1.4965826688530175,0.6683189510949794,-0.7648543169822892,0.5750790177609584,0.08998079000436576,0.40982278887789364,0.03615768640636587,0.4109743760413141,0.8506306857944091,0.03615768640636587,0.014665957653887049,0.9083681309107061,0.8748786426634733,0.9039324232281757,0.6996218773118715
CeYbS3,0.0,133.42,86.89,184.4,3.0,3.0,-2.0,1.12,1.1,2.58,0.4717391304347826,0.7282608695652174,-1.46,-1.48,-2.32,-2.34,0.6293103448275862,0.6324786324786326,0.4342331782846069,-2.5303330600000007,-3.076992080000003,-7.00838179000003,-2.5303331468620374,-1.0944533775707237,0.8145175879610062,0.0869328039854952,0.4767999173605045,-2.847077729734469,5.700526061695872,6.531525574217345,11.769320157021456,204.28,173.83,74.72999999999999,257.54,248.9,84.92999999999999,118.68,112.51,273.21,1.535504661065715,0.16976586907441718,0.8283874941753955,3.8635462840110266,0.8242378364110032,0.851262681417867,0.21285213309202244,0.851262681417867,-0.851372513159425,0.9013722626420365,0.21285213309202244,0.851262681417867,0.9013722626420365,0.21285213309202244,0.21285213309202244,0.851262681417867,0.851262681417867,-1.522718272241375,0.7098098458590911,-0.8634500506779084,0.5872232918908449,-0.024850938907035037,0.4015321494304233,0.1282588295929489,0.4020888381647701,0.5030297430167642,0.1282588295929489,0.11210046284889165,0.5824426429837358,0.5531602961155411,0.4277560522752533,0.3985228644749319
RbDyI3,1.0,172.2,107.52,219.49,1.0,2.0,-1.0,0.82,1.22,2.66,0.4863636363636363,0.7818181818181817,-1.8400000000000003,-1.4400000000000002,-2.62,-2.22,0.7022900763358779,0.6486486486486487,0.4746656423515468,-2.23129531,-3.164901719999999,-7.083940510000032,-0.6626547127478113,-1.1732693202763391,0.2908709899851069,-0.5654554674099543,0.4711191951556382,-3.4344351648747526,4.153592876586776,6.187951074411365,11.131355946143175,231.42,28.52,90.24,324.0,256.01,107.49,240.1,111.98,41.190000000000005,1.6015625,0.1927920709342716,0.8469690614894805,4.441879110009722,0.9170110322233436,0.8020015251916538,0.23759626192916167,0.8020015251916537,-0.8450620503697764,0.9999687245471449,0.23759626192916167,0.8020015251916537,0.9999687245471449,0.23759626192916167,0.23759626192916167,0.8020015251916537,0.8020015251916537,-1.45559241813665,0.7019142610741564,-0.8465016065856247,0.5854902249121283,-0.02195179900970281,0.5967872417677121,0.2839473874710523,0.6105965815560378,0.5673598967903924,0.2839473874710523,0.45747789568062247,0.6689252010625113,0.6265853522140585,0.5171109106628943,0.40623002440243344
CsHgF3,1.0,188.28,103.04,133.15,1.0,2.0,-1.0,0.79,2.0,3.98,0.7669172932330827,1.413533834586466,-3.19,-1.98,-2.65,-1.44,1.2037735849056603,1.375,0.6114691495456782,-2.0859241200000014,-6.807995810000004,-11.111416699999976,-0.4792429764515966,-0.952083492683411,1.136681619020348,-0.5452966317296846,1.3885838835805904,-4.336301480858267,3.8635765556284616,10.679763451594113,19.391595983680425,253.57,116.75,40.44,319.04,173.51,37.4,202.25,61.58,143.19,1.827251552795031,0.43884404953618256,0.962301135547763,3.3234247867518194,0.842467409234268,0.4884514464321077,0.4241789722495178,0.4884514464321077,-0.4373883469828245,1.2647114243121194,0.4241789722495178,0.4884514464321077,1.2647114243121194,0.4241789722495178,0.4241789722495178,0.4884514464321077,0.4884514464321077,-0.0026443307668786997,0.0685810881948119,-0.4853542388777042,0.48062981862414,1.5361282555257767,0.9955476919136014,0.9982682709332563,0.9969129455719262,0.9999999436912811,0.9982682709332563,0.9929192949282216,0.9999999999998451,0.9977151325835792,0.9999999996100456,0.9999987793858912
BaLiBr3,0.0,161.04,75.66,195.56,2.0,1.0,-1.0,0.89,0.98,2.96,0.3877551020408163,0.8214285714285715,-2.07,-1.98,-2.55,-2.46,0.8117647058823529,0.8048780487804879,0.7506710246981321,-3.22934977,-2.8741409099999977,-7.858438990000018,-2.0224315294266337,-1.0207578250408813,0.0551102718918419,0.1815487042226235,-0.7561139179561087,-3.6781509272527466,5.363406047114364,5.297381732850112,12.554312316976,219.67,165.76,75.14,266.14000000000004,201.34,88.34,131.01,674.19,22.81,2.1284694686756542,0.22969236208458288,0.9297061918141939,4.220041636760847,0.9376608971987002,1.0178448585173738,0.1766443421191739,1.0178448585173738,-0.9146916469344643,0.7807817626801841,0.1766443421191739,1.0178448585173738,0.7807817626801841,0.1766443421191739,0.1766443421191739,1.0178448585173738,1.0178448585173738,-1.5261958759686067,0.6909430767745519,-0.9122509792963394,0.5918565360637835,-0.026334017203077598,0.0435102382534035,0.03297454792074258,0.0363392064007343,0.07080008783143117,0.03297454792074258,0.01216962661733636,0.7722282325335748,0.3457108882322802,0.22299907031825975,0.39460142756390004
