,t,tau,t_jess,t_sisso_68,t_sisso_269,t_sisso_107,t_sisso_226,t_sisso_127,t_sisso_299,t_sisso_29,t_sisso_79,t_sisso_273,t_sisso_10,t_sisso_303,t_sisso_77,t_sisso_134,t_sisso_298,t_sisso_12,t_sisso_93,t_sisso_154,t_sisso_155,t_sisso_0,t_sisso_72,t_sisso_67,t_sisso_171,t_sisso_110,t_sisso_111,t_sisso_64,t_sisso_195,t_sisso_22,t_sisso_73,t_sisso_123,t_sisso_283,t_sisso_302,t_sisso_272,t_sisso_23,t_sisso_21,t_sisso_293,t_sisso_18,t_sisso_56,t_sisso_96,t_sisso_290,t_sisso_1,t_sisso_304,t_sisso_95,t_sisso_28,t_sisso_108,t_sisso_177,t_sisso_74,t_sisso_85,t_sisso_158,t_sisso_100,t_sisso_117,t_sisso_190,t_sisso_172,t_sisso_165,t_sisso_55,t_sisso_173,t_sisso_314,t_sisso_307,t_sisso_281,t_sisso_187,t_sisso_184,t_sisso_70,t_sisso_306,t_sisso_6,t_sisso_101,t_sisso_27,t_sisso_32,t_sisso_167,t_sisso_297,t_sisso_26,t_sisso_14,t_sisso_176,t_sisso_312,t_sisso_98,t_sisso_207,t_sisso_289,t_sisso_129,t_sisso_92,t_sisso_84,t_sisso_286,t_sisso_119,t_sisso_35,t_sisso_254,t_sisso_71,t_sisso_160,t_sisso_80,t_sisso_135,t_sisso_284,t_sisso_188,t_sisso_313,t_sisso_196,t_sisso_33,t_sisso_69,t_sisso_17,t_sisso_148,t_sisso_120,t_sisso_202,t_sisso_150,t_sisso_161,t_sisso_200,t_sisso_13,t_sisso_193,t_sisso_124,t_sisso_25,t_sisso_136,t_sisso_311,t_sisso_87,t_sisso_116,t_sisso_115,t_sisso_288,t_sisso_49,t_sisso_164,t_sisso_153,t_sisso_31,t_sisso_270,t_sisso_133,t_sisso_301,t_sisso_105,t_sisso_189,t_sisso_295,t_sisso_151,t_sisso_186,t_sisso_89,t_sisso_296,t_sisso_282,t_sisso_11,t_sisso_86,t_sisso_276,t_sisso_266,t_sisso_106,t_sisso_114,t_sisso_185,t_sisso_183,t_sisso_169,t_sisso_103,t_sisso_83,t_sisso_65,t_sisso_300,t_sisso_20,t_sisso_57,t_sisso_156,t_sisso_271,t_sisso_24,t_sisso_30,t_sisso_163,t_sisso_94,t_sisso_82,t_sisso_149,t_sisso_81,t_sisso_197,t_sisso_310,t_sisso_201,t_sisso_192,t_sisso_8,t_sisso_203,t_sisso_113,t_sisso_182,t_sisso_181,t_sisso_15,t_sisso_309,t_sisso_268,t_sisso_285,t_sisso_168,t_sisso_191,t_sisso_104,t_sisso_19,t_sisso_137,t_sisso_294,t_sisso_178,t_sisso_112,t_sisso_2,t_sisso_75,t_sisso_16,t_sisso_91,t_sisso_130,t_sisso_78,t_sisso_275,t_sisso_121,t_sisso_76,t_sisso_308,t_sisso_274,t_sisso_88,t_sisso_287,t_sisso_102,t_sisso_34,t_sisso_170,t_sisso_194,t_sisso_179,t_sisso_277,t_sisso_9,t_sisso_99,t_sisso_159,t_sisso_180,t_sisso_162,t_sisso_118,t_sisso_152,t_sisso_292,t_sisso_279,t_sisso_66,t_sisso_305,t_sisso_90,t_sisso_198,t_sisso_199,t_sisso_278,t_sisso_267,t_sisso_166,t_sisso_174,t_sisso_175,t_sisso_97,t_sisso_265,t_sisso_109,t_sisso_125,t_sisso_157,t_sisso_280,t_sisso_291
train_data,0.6371681415929203,0.8849557522123894,0.7256637168141593,0.831858407079646,0.7699115044247787,0.7876106194690266,0.8495575221238938,0.8584070796460177,0.8053097345132744,0.8407079646017699,0.7831858407079646,0.8008849557522124,0.7964601769911505,0.8539823008849557,0.8097345132743363,0.8672566371681416,0.8672566371681416,0.831858407079646,0.8407079646017699,0.831858407079646,0.831858407079646,0.8628318584070797,0.7831858407079646,0.827433628318584,0.8672566371681416,0.8716814159292036,0.8716814159292036,0.8539823008849557,0.8584070796460177,0.8185840707964602,0.7876106194690266,0.8584070796460177,0.8053097345132744,0.7831858407079646,0.7699115044247787,0.7876106194690266,0.827433628318584,0.8053097345132744,0.8539823008849557,0.8539823008849557,0.831858407079646,0.8053097345132744,0.8628318584070797,0.831858407079646,0.8407079646017699,0.827433628318584,0.8584070796460177,0.8539823008849557,0.827433628318584,0.8628318584070797,0.8407079646017699,0.8716814159292036,0.8584070796460177,0.8584070796460177,0.8672566371681416,0.8451327433628318,0.8539823008849557,0.8672566371681416,0.8053097345132744,0.8097345132743363,0.8362831858407079,0.8628318584070797,0.8628318584070797,0.7831858407079646,0.8053097345132744,0.8539823008849557,0.8716814159292036,0.827433628318584,0.8407079646017699,0.8451327433628318,0.8539823008849557,0.827433628318584,0.8584070796460177,0.8584070796460177,0.8053097345132744,0.8362831858407079,0.8362831858407079,0.8053097345132744,0.8584070796460177,0.8407079646017699,0.827433628318584,0.7876106194690266,0.8584070796460177,0.8407079646017699,0.8584070796460177,0.7831858407079646,0.831858407079646,0.7831858407079646,0.8672566371681416,0.8362831858407079,0.8185840707964602,0.8097345132743363,0.8628318584070797,0.7964601769911505,0.8407079646017699,0.8495575221238938,0.8539823008849557,0.8495575221238938,0.8539823008849557,0.8451327433628318,0.8407079646017699,0.8407079646017699,0.8407079646017699,0.8407079646017699,0.8539823008849557,0.8407079646017699,0.8672566371681416,0.7610619469026548,0.8539823008849557,0.7876106194690266,0.8716814159292036,0.7876106194690266,0.8539823008849557,0.8407079646017699,0.8672566371681416,0.8407079646017699,0.7566371681415929,0.8672566371681416,0.831858407079646,0.7876106194690266,0.8407079646017699,0.8362831858407079,0.8539823008849557,0.8584070796460177,0.8628318584070797,0.8451327433628318,0.7876106194690266,0.8230088495575221,0.8628318584070797,0.8141592920353983,0.7787610619469026,0.827433628318584,0.8716814159292036,0.8628318584070797,0.8584070796460177,0.8672566371681416,0.8716814159292036,0.827433628318584,0.831858407079646,0.8230088495575221,0.8451327433628318,0.8539823008849557,0.8407079646017699,0.8008849557522124,0.8407079646017699,0.831858407079646,0.8407079646017699,0.831858407079646,0.7831858407079646,0.7831858407079646,0.827433628318584,0.8584070796460177,0.8053097345132744,0.8761061946902655,0.8761061946902655,0.8185840707964602,0.8761061946902655,0.8716814159292036,0.8628318584070797,0.8584070796460177,0.8539823008849557,0.8053097345132744,0.8141592920353983,0.7876106194690266,0.8407079646017699,0.8407079646017699,0.7831858407079646,0.8451327433628318,0.8672566371681416,0.8053097345132744,0.8539823008849557,0.8716814159292036,0.8672566371681416,0.8008849557522124,0.8451327433628318,0.8407079646017699,0.8539823008849557,0.827433628318584,0.8141592920353983,0.8584070796460177,0.7876106194690266,0.8053097345132744,0.8053097345132744,0.8628318584070797,0.8584070796460177,0.8716814159292036,0.8584070796460177,0.8584070796460177,0.8407079646017699,0.8628318584070797,0.8141592920353983,0.8407079646017699,0.8407079646017699,0.831858407079646,0.8539823008849557,0.831858407079646,0.827433628318584,0.7831858407079646,0.8053097345132744,0.7831858407079646,0.831858407079646,0.8053097345132744,0.8407079646017699,0.8761061946902655,0.8584070796460177,0.8362831858407079,0.7831858407079646,0.8407079646017699,0.8495575221238938,0.8539823008849557,0.831858407079646,0.7699115044247787,0.7876106194690266,0.8584070796460177,0.8451327433628318,0.7831858407079646,0.7876106194690266
test_data,0.5964912280701754,0.8245614035087719,0.631578947368421,0.8421052631578947,0.7368421052631579,0.7543859649122807,0.8771929824561403,0.9122807017543859,0.8596491228070176,0.8421052631578947,0.7543859649122807,0.7368421052631579,0.8070175438596491,0.8771929824561403,0.8245614035087719,0.8771929824561403,0.8771929824561403,0.8245614035087719,0.8596491228070176,0.8245614035087719,0.8070175438596491,0.8596491228070176,0.7543859649122807,0.7894736842105263,0.8596491228070176,0.8771929824561403,0.8771929824561403,0.8947368421052632,0.8771929824561403,0.7719298245614035,0.7543859649122807,0.8771929824561403,0.7192982456140351,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.8596491228070176,0.7192982456140351,0.8596491228070176,0.9122807017543859,0.8421052631578947,0.7192982456140351,0.8421052631578947,0.8421052631578947,0.8596491228070176,0.8596491228070176,0.8421052631578947,0.8771929824561403,0.8070175438596491,0.8421052631578947,0.8421052631578947,0.8771929824561403,0.8421052631578947,0.8771929824561403,0.8596491228070176,0.8771929824561403,0.9122807017543859,0.8596491228070176,0.8421052631578947,0.7543859649122807,0.8245614035087719,0.8771929824561403,0.8771929824561403,0.7543859649122807,0.7719298245614035,0.8947368421052632,0.8771929824561403,0.8596491228070176,0.8245614035087719,0.8771929824561403,0.8771929824561403,0.8596491228070176,0.8421052631578947,0.8596491228070176,0.8421052631578947,0.8070175438596491,0.8596491228070176,0.7368421052631579,0.8771929824561403,0.8596491228070176,0.8070175438596491,0.7543859649122807,0.8421052631578947,0.8421052631578947,0.8771929824561403,0.7543859649122807,0.8245614035087719,0.7543859649122807,0.8771929824561403,0.8245614035087719,0.8245614035087719,0.7543859649122807,0.8771929824561403,0.7017543859649122,0.8771929824561403,0.8771929824561403,0.8421052631578947,0.8596491228070176,0.8771929824561403,0.8771929824561403,0.7894736842105263,0.8421052631578947,0.7894736842105263,0.8421052631578947,0.8947368421052632,0.8245614035087719,0.8771929824561403,0.8070175438596491,0.8947368421052632,0.7368421052631579,0.8771929824561403,0.7368421052631579,0.9122807017543859,0.7894736842105263,0.8771929824561403,0.8421052631578947,0.7368421052631579,0.8771929824561403,0.8421052631578947,0.7543859649122807,0.8421052631578947,0.8421052631578947,0.8596491228070176,0.8771929824561403,0.8421052631578947,0.8421052631578947,0.7543859649122807,0.7894736842105263,0.8421052631578947,0.7719298245614035,0.7368421052631579,0.7719298245614035,0.8771929824561403,0.8771929824561403,0.8596491228070176,0.8596491228070176,0.8771929824561403,0.8070175438596491,0.8421052631578947,0.8070175438596491,0.8771929824561403,0.9122807017543859,0.8421052631578947,0.7368421052631579,0.8421052631578947,0.8070175438596491,0.8245614035087719,0.8421052631578947,0.7543859649122807,0.7543859649122807,0.8070175438596491,0.8771929824561403,0.7719298245614035,0.8771929824561403,0.8771929824561403,0.7894736842105263,0.8771929824561403,0.8771929824561403,0.8947368421052632,0.8421052631578947,0.8596491228070176,0.8421052631578947,0.7368421052631579,0.7543859649122807,0.7894736842105263,0.8421052631578947,0.7543859649122807,0.8771929824561403,0.8771929824561403,0.7192982456140351,0.8596491228070176,0.8771929824561403,0.8771929824561403,0.7719298245614035,0.8771929824561403,0.8596491228070176,0.8596491228070176,0.8070175438596491,0.7719298245614035,0.8947368421052632,0.7368421052631579,0.7719298245614035,0.7368421052631579,0.8421052631578947,0.8421052631578947,0.8771929824561403,0.8421052631578947,0.8771929824561403,0.8421052631578947,0.8771929824561403,0.7719298245614035,0.8421052631578947,0.8596491228070176,0.8245614035087719,0.8596491228070176,0.8245614035087719,0.7719298245614035,0.7719298245614035,0.7368421052631579,0.7368421052631579,0.8421052631578947,0.7719298245614035,0.8596491228070176,0.8771929824561403,0.8771929824561403,0.8245614035087719,0.7894736842105263,0.8245614035087719,0.8596491228070176,0.8596491228070176,0.8421052631578947,0.7543859649122807,0.7543859649122807,0.8947368421052632,0.8596491228070176,0.7543859649122807,0.7368421052631579
all_data,0.6289752650176679,0.872791519434629,0.7067137809187279,0.833922261484099,0.7632508833922261,0.7809187279151943,0.8551236749116607,0.8692579505300353,0.8162544169611308,0.8409893992932862,0.7773851590106007,0.7879858657243817,0.7985865724381626,0.8586572438162544,0.8127208480565371,0.8692579505300353,0.8692579505300353,0.8303886925795053,0.8445229681978799,0.8303886925795053,0.8268551236749117,0.8621908127208481,0.7773851590106007,0.8197879858657244,0.8657243816254417,0.872791519434629,0.872791519434629,0.8621908127208481,0.8621908127208481,0.8091872791519434,0.7809187279151943,0.8621908127208481,0.7879858657243817,0.773851590106007,0.7632508833922261,0.7773851590106007,0.833922261484099,0.7879858657243817,0.8551236749116607,0.8657243816254417,0.833922261484099,0.7879858657243817,0.8586572438162544,0.833922261484099,0.8445229681978799,0.833922261484099,0.8551236749116607,0.8586572438162544,0.823321554770318,0.8586572438162544,0.8409893992932862,0.872791519434629,0.8551236749116607,0.8621908127208481,0.8657243816254417,0.8515901060070671,0.8657243816254417,0.8657243816254417,0.8127208480565371,0.7985865724381626,0.833922261484099,0.8657243816254417,0.8657243816254417,0.7773851590106007,0.7985865724381626,0.8621908127208481,0.872791519434629,0.833922261484099,0.8374558303886925,0.8515901060070671,0.8586572438162544,0.833922261484099,0.8551236749116607,0.8586572438162544,0.8127208480565371,0.8303886925795053,0.8409893992932862,0.7915194346289752,0.8621908127208481,0.8445229681978799,0.823321554770318,0.7809187279151943,0.8551236749116607,0.8409893992932862,0.8621908127208481,0.7773851590106007,0.8303886925795053,0.7773851590106007,0.8692579505300353,0.833922261484099,0.8197879858657244,0.7985865724381626,0.8657243816254417,0.7773851590106007,0.8480565371024735,0.8551236749116607,0.8515901060070671,0.8515901060070671,0.8586572438162544,0.8515901060070671,0.8303886925795053,0.8409893992932862,0.8303886925795053,0.8409893992932862,0.8621908127208481,0.8374558303886925,0.8692579505300353,0.7703180212014135,0.8621908127208481,0.7773851590106007,0.872791519434629,0.7773851590106007,0.8657243816254417,0.8303886925795053,0.8692579505300353,0.8409893992932862,0.7526501766784452,0.8692579505300353,0.833922261484099,0.7809187279151943,0.8409893992932862,0.8374558303886925,0.8551236749116607,0.8621908127208481,0.8586572438162544,0.8445229681978799,0.7809187279151943,0.8162544169611308,0.8586572438162544,0.8056537102473498,0.7703180212014135,0.8162544169611308,0.872791519434629,0.8657243816254417,0.8586572438162544,0.8657243816254417,0.872791519434629,0.823321554770318,0.833922261484099,0.8197879858657244,0.8515901060070671,0.8657243816254417,0.8409893992932862,0.7879858657243817,0.8409893992932862,0.8268551236749117,0.8374558303886925,0.833922261484099,0.7773851590106007,0.7773851590106007,0.823321554770318,0.8621908127208481,0.7985865724381626,0.8763250883392226,0.8763250883392226,0.8127208480565371,0.8763250883392226,0.872791519434629,0.8692579505300353,0.8551236749116607,0.8551236749116607,0.8127208480565371,0.7985865724381626,0.7809187279151943,0.8303886925795053,0.8409893992932862,0.7773851590106007,0.8515901060070671,0.8692579505300353,0.7879858657243817,0.8551236749116607,0.872791519434629,0.8692579505300353,0.7950530035335689,0.8515901060070671,0.8445229681978799,0.8551236749116607,0.823321554770318,0.8056537102473498,0.8657243816254417,0.7773851590106007,0.7985865724381626,0.7915194346289752,0.8586572438162544,0.8551236749116607,0.872791519434629,0.8551236749116607,0.8621908127208481,0.8409893992932862,0.8657243816254417,0.8056537102473498,0.8409893992932862,0.8445229681978799,0.8303886925795053,0.8551236749116607,0.8303886925795053,0.8162544169611308,0.7809187279151943,0.7915194346289752,0.773851590106007,0.833922261484099,0.7985865724381626,0.8445229681978799,0.8763250883392226,0.8621908127208481,0.833922261484099,0.784452296819788,0.8374558303886925,0.8515901060070671,0.8551236749116607,0.833922261484099,0.7667844522968198,0.7809187279151943,0.8657243816254417,0.8480565371024735,0.7773851590106007,0.7773851590106007
train_data_S,0.48936170212765956,0.8297872340425532,0.8085106382978723,0.5957446808510638,0.5531914893617021,0.5531914893617021,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.5531914893617021,0.7659574468085106,0.5531914893617021,0.574468085106383,0.6808510638297872,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.5531914893617021,0.574468085106383,0.5957446808510638,0.574468085106383,0.574468085106383,0.5531914893617021,0.574468085106383,0.5957446808510638,0.5531914893617021,0.574468085106383,0.8085106382978723,0.5531914893617021,0.5531914893617021,0.5531914893617021,0.5531914893617021,0.8085106382978723,0.5957446808510638,0.574468085106383,0.5957446808510638,0.8085106382978723,0.6595744680851063,0.574468085106383,0.574468085106383,0.5531914893617021,0.574468085106383,0.5957446808510638,0.5531914893617021,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.5531914893617021,0.6170212765957447,0.574468085106383,0.574468085106383,0.574468085106383,0.5531914893617021,0.6170212765957447,0.5957446808510638,0.574468085106383,0.5531914893617021,0.574468085106383,0.574468085106383,0.574468085106383,0.5531914893617021,0.574468085106383,0.574468085106383,0.5531914893617021,0.6808510638297872,0.6595744680851063,0.8085106382978723,0.574468085106383,0.574468085106383,0.5531914893617021,0.5531914893617021,0.574468085106383,0.574468085106383,0.574468085106383,0.5531914893617021,0.574468085106383,0.5531914893617021,0.574468085106383,0.574468085106383,0.574468085106383,0.6170212765957447,0.574468085106383,0.6170212765957447,0.5957446808510638,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.5531914893617021,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.5531914893617021,0.5531914893617021,0.574468085106383,0.5531914893617021,0.574468085106383,0.574468085106383,0.6382978723404256,0.574468085106383,0.5531914893617021,0.574468085106383,0.574468085106383,0.5531914893617021,0.574468085106383,0.574468085106383,0.5957446808510638,0.574468085106383,0.574468085106383,0.574468085106383,0.5531914893617021,0.574468085106383,0.574468085106383,0.6170212765957447,0.5531914893617021,0.5957446808510638,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.5531914893617021,0.5957446808510638,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.7659574468085106,0.574468085106383,0.574468085106383,0.574468085106383,0.5957446808510638,0.5531914893617021,0.5531914893617021,0.5531914893617021,0.574468085106383,0.6170212765957447,0.574468085106383,0.574468085106383,0.5531914893617021,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.5531914893617021,0.8085106382978723,0.5531914893617021,0.574468085106383,0.574468085106383,0.5531914893617021,0.574468085106383,0.574468085106383,0.8085106382978723,0.5957446808510638,0.574468085106383,0.574468085106383,0.6170212765957447,0.574468085106383,0.574468085106383,0.5957446808510638,0.5531914893617021,0.6170212765957447,0.574468085106383,0.574468085106383,0.6170212765957447,0.8085106382978723,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.5957446808510638,0.6170212765957447,0.574468085106383,0.574468085106383,0.574468085106383,0.5957446808510638,0.574468085106383,0.5957446808510638,0.5531914893617021,0.8085106382978723,0.5531914893617021,0.5957446808510638,0.6170212765957447,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383,0.5531914893617021,0.574468085106383,0.574468085106383,0.5957446808510638,0.5957446808510638,0.5531914893617021,0.5531914893617021,0.574468085106383,0.574468085106383,0.5531914893617021,0.5531914893617021
test_data_S,0.5,0.5,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.5,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5,0.5833333333333334,0.5,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334
train_data_I,0.5294117647058824,0.9705882352941176,0.6764705882352942,0.9117647058823529,0.8529411764705882,0.8529411764705882,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.8823529411764706,0.8529411764705882,0.8235294117647058,0.8529411764705882,0.9411764705882353,0.7058823529411765,1.0,0.9705882352941176,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9705882352941176,0.8529411764705882,0.8823529411764706,0.9117647058823529,0.9705882352941176,0.9705882352941176,0.8529411764705882,0.9411764705882353,0.9705882352941176,0.8529411764705882,0.9705882352941176,0.8235294117647058,0.8529411764705882,0.8529411764705882,0.8529411764705882,0.8529411764705882,0.8235294117647058,0.9117647058823529,0.8823529411764706,0.9117647058823529,0.8235294117647058,0.8823529411764706,0.9117647058823529,0.9411764705882353,0.8529411764705882,0.9705882352941176,0.9117647058823529,0.9117647058823529,0.9705882352941176,0.9411764705882353,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9411764705882353,0.9705882352941176,0.8823529411764706,0.9411764705882353,0.9117647058823529,0.9411764705882353,0.9411764705882353,0.9705882352941176,0.9705882352941176,0.8529411764705882,0.9411764705882353,0.8529411764705882,0.9705882352941176,0.8529411764705882,0.9705882352941176,0.9705882352941176,0.9411764705882353,0.8529411764705882,0.9705882352941176,0.9705882352941176,0.9117647058823529,0.7647058823529411,0.7941176470588235,0.8235294117647058,1.0,0.9411764705882353,0.9117647058823529,0.8529411764705882,0.9705882352941176,0.9411764705882353,0.9705882352941176,0.8529411764705882,0.9411764705882353,0.8529411764705882,1.0,0.9411764705882353,0.8529411764705882,0.9411764705882353,0.9705882352941176,0.9117647058823529,0.9117647058823529,0.9411764705882353,0.8823529411764706,0.9117647058823529,0.9411764705882353,0.8529411764705882,0.9705882352941176,0.9411764705882353,0.9705882352941176,0.9411764705882353,1.0,0.9705882352941176,1.0,0.9411764705882353,0.8529411764705882,0.8529411764705882,0.9705882352941176,0.8529411764705882,0.8823529411764706,0.9705882352941176,0.9117647058823529,0.9411764705882353,0.8529411764705882,1.0,0.9117647058823529,0.8529411764705882,0.9411764705882353,0.9411764705882353,0.9117647058823529,0.9411764705882353,0.9705882352941176,0.9705882352941176,0.8529411764705882,0.9411764705882353,0.9705882352941176,0.9411764705882353,0.8529411764705882,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9411764705882353,0.9705882352941176,0.9117647058823529,0.9117647058823529,0.9411764705882353,0.9705882352941176,0.8823529411764706,0.9705882352941176,0.8235294117647058,0.9411764705882353,0.9411764705882353,0.9705882352941176,0.9117647058823529,0.8529411764705882,0.8529411764705882,0.9117647058823529,0.9411764705882353,0.9411764705882353,0.9705882352941176,0.9705882352941176,0.8529411764705882,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9117647058823529,0.8235294117647058,0.8529411764705882,0.9705882352941176,0.9411764705882353,0.8529411764705882,0.9705882352941176,1.0,0.8235294117647058,0.9117647058823529,0.9705882352941176,1.0,0.9117647058823529,0.9705882352941176,0.9411764705882353,0.9117647058823529,0.9117647058823529,0.9411764705882353,0.9705882352941176,0.8235294117647058,0.9411764705882353,0.8235294117647058,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.8823529411764706,0.9117647058823529,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9705882352941176,0.8823529411764706,0.9705882352941176,0.9705882352941176,0.8529411764705882,0.8235294117647058,0.8529411764705882,0.9117647058823529,0.9411764705882353,0.9411764705882353,0.9705882352941176,0.9411764705882353,0.9411764705882353,0.8529411764705882,0.9705882352941176,0.9411764705882353,0.9117647058823529,0.9117647058823529,0.8529411764705882,0.8529411764705882,0.9705882352941176,0.9117647058823529,0.8529411764705882,0.8529411764705882
