,target,reactants,reaction_energy(eV/atom),inverse_hull_energy(eV/atom),reaction,competing phases
0,PrInS3,"['InS', 'PrS2']",-0.054739227874998145,-0.04162250940001133,InS + PrS2 -> PrInS3,"[['Pr2S3', 'In2S3'], ['Pr10S19', 'In2S3']]"
1,PrInS3,"['Pr2S3', 'In2S3']",-0.00019999999999953386,-0.00019999999999953388,0.5 Pr2S3 + 0.5 In2S3 -> PrInS3,[]
