,target,reactants,reaction_energy(eV/atom),inverse_hull_energy(eV/atom),reaction,competing phases
0,BaHfS3,"['BaS2', 'HfS']",-0.3849322025000077,-0.38493220250000704,BaS2 + HfS -> BaHfS3,[]
1,BaHfS3,"['HfS2', 'BaS']",-0.06091738250000134,-0.020429242499999667,HfS2 + BaS -> BaHfS3,['Ba2HfS4']
2,BaHfS3,"['HfS2', 'Ba2HfS4']",-0.02042924249993377,-0.020429242499932165,0.5 HfS2 + 0.5 Ba2HfS4 -> BaHfS3,[]
