,target,reactants,reaction_energy(eV/atom),inverse_hull_energy(eV/atom),reaction,competing phases
0,EuVS3,"['EuS', 'VS2']",-0.00020000000000237617,-0.0002000000000030866,EuS + VS2 -> EuVS3,[]
