,target,reactants,reaction_energy(eV/atom),inverse_hull_energy(eV/atom),reaction,competing phases
0,EuFeS3,"['EuS2', 'FeS']",-0.13066050700000034,-0.028636840666659502,EuS2 + FeS -> EuFeS3,"[['Eu3S4', 'FeS2'], ['FeS2', 'EuS']]"
1,EuFeS3,"['FeS2', 'EuS']",-0.00019999999999669168,-0.00019999999999686935,FeS2 + EuS -> EuFeS3,[]
