,target,reactants,reaction_energy(eV/atom),inverse_hull_energy(eV/atom),reaction,competing phases
0,ZnPdS3,"['ZnPd', 'S']",-0.5581282230178573,-0.12162021037500015,ZnPd + 3 S -> ZnPdS3,"[['ZnPd2', 'ZnS'], ['PdS', 'ZnS'], ['PdS2', 'ZnS']]"
1,ZnPdS3,"['PdS2', 'ZnS']",-0.00019999999999313896,-0.00019999999999331664,PdS2 + ZnS -> ZnPdS3,[]
