,target,reactants,reaction_energy(eV/atom),inverse_hull_energy(eV/atom),reaction,competing phases
0,TaZnSe3,"['TaSe3', 'Zn']",-0.2548598114999914,-0.12419570269999447,TaSe3 + Zn -> TaZnSe3,"[['ZnSe', 'TaSe2'], ['Ta2Se', 'ZnSe'], ['Ta6Zn7', 'ZnSe'], ['TaZn2', 'ZnSe']]"
1,TaZnSe3,"['ZnSe', 'TaSe2']",-0.00019999999999527058,-0.000199999999995093,ZnSe + TaSe2 -> TaZnSe3,[]
