,target,reactants,reaction_energy(eV/atom),inverse_hull_energy(eV/atom),reaction,competing phases
0,TbAlS3,"['TbAl', 'S']",-1.7089597911157348,-0.10583810007405337,TbAl + 3 S -> TbAlS3,"[['TbAl2', 'TbS'], ['TbAl3', 'TbS'], ['Tb5S7', 'TbAl3'], ['Tb5S7', 'Al'], ['Tb2S3', 'Al'], ['Tb9Al5S21', 'Al'], ['Tb9Al5S21', 'Al2S3'], ['TbS2', 'Al2S3']]"
1,TbAlS3,"['Al2S3', 'Tb9Al5S21']",-0.00020000000002298165,-0.0002000000000235147,0.2222 Al2S3 + 0.1111 Tb9Al5S21 -> TbAlS3,[]
