,target,reactants,reaction_energy(eV/atom),inverse_hull_energy(eV/atom),reaction,competing phases
0,VZnS3,"['VS2', 'ZnS']",-0.00019999999999669165,-0.00019999999999598117,VS2 + ZnS -> VZnS3,[]
