,target,reactants,reaction_energy(eV/atom),inverse_hull_energy(eV/atom),reaction,competing phases
0,LaInS3,"['InS', 'LaS2']",-0.0541881074166575,-0.054188107416657694,InS + LaS2 -> LaInS3,"[['La3InS6', 'In2S3']]"
1,LaInS3,"['La3InS6', 'In2S3']",-0.00019999999999953386,-0.0001999999999986457,0.3333 La3InS6 + 0.3333 In2S3 -> LaInS3,[]
