,target,reactants,reaction_energy(eV/atom),inverse_hull_energy(eV/atom),reaction,competing phases
0,MoPbSe3,"['PbSe', 'MoSe2']",-0.00019999999999811274,-0.0001999999999986457,PbSe + MoSe2 -> MoPbSe3,[]
