,target,reactants,reaction_energy(eV/atom),inverse_hull_energy(eV/atom),reaction,competing phases
0,SrGeSe3,"['GeSe2', 'Sr2GeSe4']",-0.00019999999999811277,-0.00019999999999775753,0.5 GeSe2 + 0.5 Sr2GeSe4 -> SrGeSe3,[]
