,target,reactants,reaction_energy(eV/atom),inverse_hull_energy(eV/atom),reaction,competing phases
0,EuCuSe3,"['CuSe', 'EuSe2']",-0.0026968843333314385,-0.002696884333331262,CuSe + EuSe2 -> EuCuSe3,"[['CuSe2', 'EuSe']]"
1,EuCuSe3,"['CuSe2', 'EuSe']",-0.00019999999999811277,-0.00019999999999775753,CuSe2 + EuSe -> EuCuSe3,[]
