,target,reactants,reaction_energy(eV/atom),inverse_hull_energy(eV/atom),reaction,competing phases
0,MgRuSe3,"['RuSe2', 'MgSe']",-0.00020000000000166548,-0.00020000000000131024,RuSe2 + MgSe -> MgRuSe3,[]
