,target,reactants,reaction_energy(eV/atom),inverse_hull_energy(eV/atom),reaction,competing phases
0,SrTiS3,"['Sr8(TiS3)7', 'TiS3']",-0.008938195625001553,-0.008938195625002088,0.125 Sr8(TiS3)7 + 0.125 TiS3 -> SrTiS3,"[['TiS2', 'SrS']]"
1,SrTiS3,"['TiS2', 'SrS']",-0.00019999999999669168,-0.00019999999999686935,TiS2 + SrS -> SrTiS3,[]
