,target,reactants,reaction_energy(eV/atom),inverse_hull_energy(eV/atom),reaction,competing phases
0,LuBiSe3,"['LuBi', 'Se']",-1.1123566434062497,-0.06502892062499743,LuBi + 3 Se -> LuBiSe3,"[['Lu2Se3', 'Bi'], ['Bi2Se3', 'Lu2Se3'], ['BiSe2', 'Lu2Se3']]"
1,LuBiSe3,"['Bi2Se3', 'Lu2Se3']",-0.0001999999999810597,-0.00019999999998088214,0.5 Bi2Se3 + 0.5 Lu2Se3 -> LuBiSe3,[]
