,target,reactants,reaction_energy(eV/atom),inverse_hull_energy(eV/atom),reaction,competing phases
0,SmYSe3,"['SmSe', 'YSe2']",-0.23376119825000372,-0.08508411258332771,SmSe + YSe2 -> SmYSe3,"[['Sm2Se3', 'Y2Se3'], ['Sm10Se19', 'Y2Se3']]"
1,SmYSe3,"['Y2Se3', 'Sm2Se3']",-0.00019999999999953388,-0.00019999999999953388,0.5 Y2Se3 + 0.5 Sm2Se3 -> SmYSe3,[]
