,target,reactants,reaction_energy(eV/atom),inverse_hull_energy(eV/atom),reaction,competing phases
0,LaEuSe3,"['LaSe2', 'EuSe']",-0.0001999999999966917,-0.00019999999999686935,LaSe2 + EuSe -> LaEuSe3,[]
