,target,reactants,reaction_energy(eV/atom),inverse_hull_energy(eV/atom),reaction,competing phases
0,EuPtSe3,"['PtSe2', 'EuSe']",-0.00019999999999953386,-0.0001999999999986457,PtSe2 + EuSe -> EuPtSe3,[]
