,target,reactants,reaction_energy(eV/atom),inverse_hull_energy(eV/atom),reaction,competing phases
0,BaUS3,"['BaS2', 'US']",-0.3209084235000041,-0.11134184910000222,BaS2 + US -> BaUS3,"[['Ba2US6', 'BaS'], ['U2S3', 'BaS']]"
1,BaUS3,"['BaS', 'US2']",-0.0673389274999876,-0.02090515550014782,BaS + US2 -> BaUS3,['BaU2S5']
2,BaUS3,"['BaS', 'BaU2S5']",-0.02090515550000165,-0.020905155500003048,0.5 BaS + 0.5 BaU2S5 -> BaUS3,[]
