,target,reactants,reaction_energy(eV/atom),inverse_hull_energy(eV/atom),reaction,competing phases
0,NdInS3,"['InS', 'NdS2']",-0.06359716975000038,-0.04960580007498194,InS + NdS2 -> NdInS3,"[['Nd3InS6', 'In2S3'], ['Nd10S19', 'In2S3']]"
1,NdInS3,"['In2S3', 'Nd3InS6']",-0.00019999999999171776,-0.00019999999999154028,0.3333 In2S3 + 0.3333 Nd3InS6 -> NdInS3,[]
