,target,reactants,reaction_energy(eV/atom),inverse_hull_energy(eV/atom),reaction,competing phases
0,CeLuSe3,"['Lu2Se3', 'Ce3LuSe6']",-0.0001999999999846123,-0.00019999999998443485,0.3333 Lu2Se3 + 0.3333 Ce3LuSe6 -> CeLuSe3,[]
