epoch,train loss,val loss,swa
0.0,0.4553036596478367,0.454716011512378,n
19.0,0.241963986650248,0.2848529017661229,y
39.0,0.15695871385530288,0.2714376196716771,y
59.0,0.10987291451940369,0.2665352788510073,y
79.0,0.08078398518790791,0.2719486012603297,y
99.0,0.06313041895268416,0.2639649246021407,y
119.0,0.050543675542658505,0.2651772410416406,y
139.0,0.04268320130299223,0.2686745040016069,y
159.0,0.038144764469558314,0.2686350309487545,y
