epoch,train loss,val loss,swa
0.0,0.4599909113424065,0.46173062666060183,n
19.0,0.2447104972216722,0.28662092331027195,y
39.0,0.16122842993829958,0.279762291711224,y
59.0,0.1088232593016968,0.2673043764655583,y
79.0,0.08187550308374815,0.2674228248517375,y
99.0,0.06554782131711848,0.25992377336360206,y
119.0,0.053009752403740555,0.2632288926232288,y
139.0,0.04527677009533866,0.2647788872731947,y
159.0,0.03974626311677277,0.2654143870697862,y
