epoch,train loss,val loss,swa
0.0,0.5539483841211518,0.5333130394711214,n
19.0,0.2925096484781043,0.3762330243400499,y
39.0,0.17450850075739294,0.3927329428055707,y
59.0,0.11181444353852535,0.3921469753863765,y
79.0,0.08014062811260575,0.3928471119964824,y
