,target,reactants,reaction_energy(eV/atom),inverse_hull_energy(eV/atom),reaction,competing phases
0,EuDyS3,"['Eu(DyS2)2', 'EuS2']",-0.00019999999998958638,-0.0001999999999906521,0.5 Eu(DyS2)2 + 0.5 EuS2 -> EuDyS3,[]
