,target,reactants,reaction_energy(eV/atom),inverse_hull_energy(eV/atom),reaction,competing phases
0,BaUSe3,"['BaSe2', 'USe']",-0.30184914235714033,-0.05078818585714995,BaSe2 + USe -> BaUSe3,"[['USe3', 'Ba4USe6'], ['BaU2Se5', 'Ba4USe6'], ['Ba4USe6', 'U2Se3'], ['U2Se3', 'BaSe']]"
1,BaUSe3,"['BaU2Se5', 'Ba4USe6']",-0.00019999999998958644,-0.00019999999998976392,0.4286 BaU2Se5 + 0.1429 Ba4USe6 -> BaUSe3,[]
