,target,reactants,reaction_energy(eV/atom),inverse_hull_energy(eV/atom),reaction,competing phases
0,MgPdS3,"['MgS2', 'PdS']",-0.0935592577500017,-0.09355925775000173,MgS2 + PdS -> MgPdS3,"[['PdS2', 'MgS']]"
1,MgPdS3,"['PdS2', 'MgS']",-0.00019999999999811277,-0.00019999999999775753,PdS2 + MgS -> MgPdS3,[]
